nama_rumah_sakit,alamat,telp,text
RS AMANDA CIKARANG UTARA,Jl. Raya Industri No.36.Cikarang Utara,'021- 8900277 / 89110011 / 89103177,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
KLINIK BERKAT MELIMPAH JABABEKA,Jl.  Kawasan Industri I. Jababeka B8. Cikarang Utara,'021-8937941021-8937942,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
RS HARAPAN KELUARGA,Jl.Kasuari Raya Kav.1a-1b. Kota Jababeka. Cikarang Baru,'021-89840745/0877 8475 5790,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
RS PERMATA KELUARGA LIPPO CIKARANG,Jl. Mh.Thamrin Kavling 129  Lippo Cikarang,'021-8990 5588/ 8990 1927,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
KLINIK ANNISA II (CIKARANG),Jl. Cibarusah Ruko Poin No.31 R Kompleks Ruko Point. Sukaresmi,'021-8976189,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
KLINIK KEMALA MEDICAL CENTER,"JL.  TARUM BARAT 2, RUKO GRAND ARTHA NIAGA 2 BLOK O2 NO. 23 - 23A",021-29083377 - 29083376|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
KLINIK CIPTO,"JL. YOS SUDARSO NO.39 KARANGBARU, CIKARANG UTARA",(021) 89107031|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
OPTIK MELAWAI LIPPO CITY CIKARANG,Lippo City Cikarang LT. DASAR NO.49,021-8972541,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
OPTIK SEIS MALL LIPPO CIKARANG,"LANTAI DASAR, LG 48 & 48B JL.  M.H. THAMRIN LIPPO CIKARANG BEKASI 17550",(021) 8974641|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
OPTIK INTERNASIONAL CIKARANG,RUKO PAVILIUN NIAGA JL. TARUM BARAT NO. BL. B2/ 7 JAYA MUKTI JABABEKA 2 CIKARANG BARU,021-89834498,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
RB & KLINIK CENTRAL MEDIKA,"JL. PILAR - SUKATANI NO.84, SUKARAYA, KARANG BAHAGIA",021- 89111103|-,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
KLINIK KF. CIBARUSAH,"Kp. Cikarang Cibarusah Jl. Raya Cibarusah RT 001/03, Sukaresmi",021-89914560|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
KLINIK KF. 0340 - CIKARANG,"Jl. Kasuari Raya Ruko Roxy Blok C No. 2-3, Desa Mekarmukti",021-89840904|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
LAB KF CIKARANG,Jl. Kasuari Raya Ruko Plaza Roxy Kawasan Industri Jababeka 2 Blok C 2-3,082117570760||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIKARANG
RS MITRA KASIH,Jl.  Raya Cibabat No.341. Cimahi,'022-6654852.6652774.6654397,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIMAHI
RSU KASIH BUNDA,Jl. Mahar Martanegara No.166 Leuwigajah - Cimahi 40521,'022- 6614221/ 6630585,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIMAHI
PRODIA CIMAHI,Jl.  Jend. Amir Mahmud No. 523. Cimahi 40523,'(022) 6658125,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIMAHI
RS BAROS CIMAHI,"JL. BAROS NO.E46, BAROS, KEC. CIMAHI TENGAH",022-20670808|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIMAHI
LAB PRAMITA CIMAHI,JL. AMIR MAHMUD NO.460 CIMAHI,022-87800636||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIMAHI
RS DR.HAFIZ (RSDH) CIANJUR,Jl.  Pramuka No.15 Sukamulya. Karang Tengah,'0263-2910000,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIANJUR
OPTIK MELAWAI CIREMAI CIREBON,"JL. CIREMAI RAYA NO 307, KEL. KECAPI. KEC. HARJAMUKTI, KOTA CIREBON",0815 1988 4916,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
OPTIK MELAWAI TUPAREV CIREBON,"JLN. TUPAREV NO 103 KEL. KERTAWINANGUN KEC. KEDAWUNG KAB. CIREBON  ,JAWA BARAT",0815 1927 8675,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
RS PELABUHAN CIREBON,Jl.  Sisingamangaraja. No.45,'0231-208948/208680 / 0231-2056570231-205657,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
SILOAM HOSPITAL CIREBON (Hanya Berlaku Sistem Reimbursement),Jl. Ciremai Raya No.114 .Perumnas,0231-207351/4990900/485654,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
RS SUMBER KASIH,Jl.  Siliwangi No.135,'0231-203815,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
RSIA CAHAYA BUNDA,Jl. Raya Perjuangan No.8 Kesambi Cirebon,'0231-83333/77/88 / 99,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
RS SUMBER WARAS CIWARINGIN,Jl. Urip Sumoharjo. No.5. Ciwaringin,'0231-342297/341079.3300888.341079-,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
RS PERMATA CIREBON,Jl. Tuparev No. 117 Kedawung. Kab. Cirebon,'(0231) 833 8877; 833 8899,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
KLINIK FARMARIN CIREBON,Jl. Kesambi Raya No. 92 A Cirebon,'0231-205792,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
APOTEK FARMARIN CIREBON,Jl.  Kesambi Raya No. 92 A,'08179416709,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
RS MITRA PLUMBON,Jl. Raya Plumbon. Km.11,'0231-324483/323100,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
RS PERTAMINA CIREBON,Jl. Patra Raya. Klayan,'0231-224646; 25121730231-224646,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
PRODIA CIREBON,Jl.  R.A. Kartini No. 32. Cirebon 45122,'(0231) 208989,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
RSIA PANTI ABDI DHARMA,"JL. PULASAREN NO.7 KASEPUHAN, LEMAHWUNGKUK",0231-203873 / 082119325004|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
OPTIK MELAWAI CIREBON SUPERBLOK,"Cirebon Superblock GF No. 40, Jl. Cipto Mangunkusumo No. 26",0231-8291044,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
OPTIK MELAWAI GRAGE MALL CIREBON,"Grage Mall, Lt. Dasar No. L104-105, Jl. Tentara Pelajar, Kejaksaan, Cirebon - Jawa Barat",0231-242672,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
OPTIK MELAWAI OPMEL CIREBON,JL. KARANG GETAS BLOK C NO.8,0231-232267,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
OPTIK SEIS CIREBON SUPERBLOCK,GROUND FLOOR NO. 48 & 49 JL.  CIPTO MANGUNKUSUMO NO. 26 CIREBON 45131,(0231) 8291394|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
RS PASAR MINGGU CIREBON,"JL. KI AGENG TEPAK, SEMPLO, PALIMANAN",0231-8826933|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
KLINIK JANTUNG HASNA MEDIKA KEDAWUNG,"JL. IR.JUANDA RT.003/RW.001 KEDUNG UTER, DESA KEDAWUNG",0231-8815599||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
KLINIK PRATAMA PELABUHAN CIREBON,JL. SISINGAMANGARAJA NO.16,081223415125||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
OPTIK SEIS GRAGE MALL,"LANTAI F1 RT.020, JL. TENTARA PELAJAR NO.1, KOTA CIREBON",0231-223056|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
KLINIK KF. 0422 - SUMBER,"Jl. R. Dewi Sartika No. 27, Tukmudal, Kec. Sumber",0231-325795|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
KLINIK KF. 0493 - GUNUNG JATI,"Jl. Kesambi No. 169 B, Drajat, Kec. Kesambi",0231-8332074|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
KLINIK KF. 0531 - PERUMNAS,"Jl. Ceremai Raya No. 275, Larangan, Kec. Harjamukti",0231-481958|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
LAB PRAMITA CIREBON,JL. CIPTO MANGUNKUSUMO NO.95,0231-248879 / 248990||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
OPTIK TUNGGAL GRAGE MAL ( GRC ),"JL. TENTARA PELAJAR NO. 1, CIREBON",0231-242 561||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
OPTIK TUNGGAL CIREBON SUPERBLOK ( CSB ),"JL.DR.CIPTO MANGUNKUSUMO NO.26,CIREBON. 45131",0231-829 1105||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
Klinik Medikids by MHDC Wakaf Sawangan,"Jl. Raya Muchtar No. 38 Bojongsari Lama, Bojongsari, Kota Depok, Jawa Barat",,Admedika Corporate | Provinsi: JAWA BARAT | Kota: CIREBON
EKA HOSPITAL DEPOK,"JL. MARGONDA RAYA NO. 222 A, KEMIRI MUKA, BEJI, KOTA DEPOK",021-1500-129,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK AUDY DENTAL SAWANGAN,"SHILA SAWANGAN, SENOPATI BOULEVARD VASANTA, ECO TOWN BLOK D6 1-2, JL. RAYA BOJONGSARI NO.53",021-3970-2813,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RSU BHAKTI YUDHA,Jl. Raya Sawangan No.24. Depok,'021-7520082,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI ECO TOWN SHILA SAWANGAN,"ECO TOWN SHILA SAWANGAN, JL. RAYA BOJONGSARI NO. 18 BLOK D NO. 08 & 09, KEL. BOJONGSARI LAMA, KEC. BOJONGSARI, KOTA DEPOK, JAWA BARAT",0815-1987-7801,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK JAKARTA EYE CENTER (JEC) CINERE,Jl. Cinere Raya No. 19 Rt.04 / Rw.08 Cinere,'(021) 7532373 / 29221000,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
SILOAM HOSPITALS CINERE (Hanya Berlaku Sistem Reimbursement),Jl. Maribaya No.1 Puri Cinere,'021-7545499,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS TUGU IBU,Jl.  Raya Bogor. Km.29. Cimanggis - Depok,'021-8710870/021-8718634/33,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS PERMATA DEPOK,Jl.  Raya Muchtar No. 22 Sawangan Depok,'021-29669000,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK UTAMA RAWAT INAP NAURA MEDIKA,Jl.  Kemakmuran Raya No 37 Depok Ii,'021-77827515,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RSIA BUNDA ALIYAH DEPOK,Jl. Kartini No.2 Pancoran Mas,'021-77803600,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RSIA BRAWIJAYA HOSPITAL SAWANGAN,Jl. Raya Ciputat Parung. Bojongsari. Sawangan,'021-29836512,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS MITRA KELUARGA DEPOK,Jl. Margonda Raya. Pancoran Mas,'021-77210700,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS SIMPANGAN DEPOK,Jl. Raya Bogor Km.36. Sidamukti Sukamaju. Cilodong,'021-8741549,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RSIA TUMBUH KEMBANG,Jl. Raya Bogor. Km.31. No.23. Cimanggis,'021-8701873-74 / 021-8712300,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS CITRA MEDIKA DEPOK,Jl.  Raya Kali Mulya No.68 Kota Kembang. Cilodong,'021-29671000/5000/7000,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
APOTEK FARMARIN V DEPOK,Jl. Arif Rahman Hakim Simpang Tiga Margonda No.7 Depok. Pancoran Mas,'021-7757117,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS HERMINA DEPOK,Jl.  Raya Siliwangi. No.50. Pancoran Mas,'021-77202525,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RSIA ASYIFA DEPOK,Jl. Cinere Depok No 9 Rangkapan Jaya Baru. Pancoran Mas,'021-77883905/77885454,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
AUDY DENTAL DEPOK,"JL. KOMJEN POL JASIN NO. 45 B TUGU, CIMANGGIS, DEPOK",021 - 84050925,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS BUNDA MARGONDA,Jl. Margonda Raya No.28 Pondok Cina,021- 78890551 / 29416060,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS HASANAH GRAHA AFIAH,Jl.  Raden Saleh No.42 Depok,'021-77826267/ 77826276,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS GRHA PERMATA IBU,Jl.  Kh. M. Usman No.168 Kukusan Beji,'021-7778899-,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS MEILIA,Jl. Alternatif Cibubur Km.1 Cimanggis,'021-8444444.84598954-,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RB & KLINIK PRIMA HUSADA CINERE,Jl. Cinere Raya Blok F1 No.1 Cinere,'021-7546263/ 7540062 / 7547382,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS SENTRA MEDIKA DEPOK,Jl.   Raya Bogor Km.33 Cisalak - Depok,'021-874 3790,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS PURI CINERE,Jl. Maribaya Blok F2. No.10. Puri Cinere,'021-7545488,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
AUDY DENTAL CINERE,"Jl. Cinere Raya No. 3D, Depok - Jawa Barat.",0811-1986-820,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK SPESIALIS MATA SMEC DEPOK,"JL. TOLE ISKANDAR NO.101, RT001/021, DEPOK, JAWA BARAT",021-27612457,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
MEDIKIDS BY MHDC WAKAF DEPOK,"MALL PESONA SQUARE LANTAI 3, L3-1,2,3 JL. IR. JUANDA NO.99, BAKTI JAYA, SUKMAJAYA",021-77817199,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK PRODIA DEPOK,Jl. Margonda Raya No.283a-B Rt.001/Rw.012 Kemiri Muka. Beji,'(021) 7751178. 7751826,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK PRODIA CIBUBUR,Jl. Alternatif Cibubur Cileungsi  No.8 C-D,'(021)  84598650. 84590656,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI SAWANGAN DEPOK,"JL. RAYA SAWANGAN NO. 02, 03 KEL. RANGKAPAN JAYA, KEC. PANCORAN MAS, KOTA DEPOK, JAWA BARAT",0815 1987 6865,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI CINERE MALL,Mall Cinere Lantai dasar No. 36,021-7545045,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI CINERE - RUKO CINERE DEPOK,"Jl. Cinere Raya Blok OA No. 20, Cinere, Depok - Jawa Barat",021-7533615,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI DEPOK MALL,"Depok Mall Lt. Dasar G, Jl. Margonda Raya No. 12 A, Kemiri Muka, Beji - Depok",021-77202966,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI MARGO CITY,"Margocity Lt. 1, No. 49, Jl. Margonda Raya No. 358, Beji - Depok",021-78870875,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI MARGONDA DEPOK,"Jl. Margonda Raya No. 192, Depok, Pancoran Mas",021-77212136,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI PARK SAWANGAN DEPOK,"THE PARK SAWANGAN, JL. RAYA PARUNG - CIPUTAT NO.1 SERUA, BOJONGSARI",081510623840,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI PESONA SQUARE,"Pesona Square Depok  UG - 9, Sukmajaya, Depok - Jawa Barat",021-77817230,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
NIRMALA DENTAL,"JL. MARGONDA RAYA NO.492A PONDOK CINA, BEJI",021-7873877,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK SEIS PESONA SQUARE DEPOK,"PESONA SQUARE DEPOK UPPER GROUND NO. UG-11, JL. IR. JUANDA NO. 99",021-77817235|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK SEIS TRANS STUDIO CIBUBUR,"JL. ALTERNATIF CIBUBUR NO.230, HARJAMUKTI, KEC. CIMANGGIS",021-39715667|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK SEIS MAL CINERE,"LANTAI I NO. 12 JL.  RAYA CINERE NO. 1, SAWANGAN",(021) 7545164|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK SEIS MARGO CITY SQUARE,FIRS. T FLOOR UNIT FL1 - 40 JL.  MARGONDA RAYA NO. 358,(021) 78870881|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK SEIS CINERE BELLEVUE,"JL.  TELAGA WARNA, CINERE, DEPOK",021-29403885|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK INTERNASIONAL DEPOK 1,ITC DEPOK JL. MARGONDA RAYA NO.55-56 LT.GROUND BLOK B,021-7755717,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK INTERNASIONAL DEPOK 3,DEPOK TOWN SQUARE (DETOS) LT.GROUND B2 JL. RAYA MUCHTAR NO. SAWANGAN,021-77887699,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK INTERNASIONAL CINERE,RUKO PASAR SEGAR CINERE BLOK RA NO.07 JL. CINERE RAYA DEPOK,021-7530955,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
RS UNIVERSITAS INDONESIA,"JL. PROFESOR DR. BAHDER DJOHAN, KAMPUS UI DEPOK",(021) 50829292|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK SEIS OWNDAYS TRANS CIBUBUR,"TRANS STUDIO CIBUBUR 1 NO. 63. JALAN ALTERNATIF CIBUBUR NO. 230, HARJAMUKTI, CIMANGGIS",021-39715547|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK SEIS THE PARK SAWANGAN,THE PARK SAWANGAN LT.1 UNIT 1-0280 JL. RAYA PARUNG-CIPUTAT NO.1 DEPOK,021-7479-0789|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK DAMESSA FAMILY DENTAL CARE,"JL. RAYA LEUWINANGGUNG NO.88, TAPOS",021-83404576||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
FDC DENTAL CLINIC (DEPOK),"JL. KARTINI, RUKO NO. 1E, DEPOK, KEC. PANCORAN MAS, KOTA DEPOK",021-77805402||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
CLING DENTAL CLINIC,"RUKO PURI NIAGA, BLOK NC, JL. CINERE RAYA NO.12A, CINERE, KEC. CINERE",0821-1302-3723|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK KF. 0352 - MARGONDA,"Jl. Margonda Raya No. 326, Kel. Kemiri Muka, Kec. Beji",021-78884611|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK KF. RATU JAYA,"Jl. Raya Ratu Jaya RT 01/04, Cipayung",021-78520718|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK KF. ADELINA TANAH BARU,"Perumahan Exc Tanah Baru Ruko No. 2, Tanah Baru, Beji",021-77218430|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK KF. 0143 - MARGONDA II,"Jl. Margonda Raya No 154, Kel. Kemiri Muka, Kec. Beji",021-7522997|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK KF. ADELINA SAWANGAN,"Jl. H. Sulaiman No. 1-2 RT 001/006, Bedahan, Sawangan",021-29219940|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK KF. PONDOK DUTA,"Jl. Pondok Duta Raya RT 005/1, Tugu, Kec. Cimanggis",021-87722808|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK KF. 0568 - BOJONG SARI,"Jl. Raya Parung KM 1 RT 01/10, Bojongsari Lama, Kec. Bojongsari",0251-8617714|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK KF. 0391 - KEMAKMURAN,"Jl. Kemakmuran Raya No. 8, Mekarjaya - Sukmajaya",021-77833558|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
PRIMAYA HOSPITAL DEPOK,"Jl. H. Dimun Raya, RT.001/RW.024, Sukamaju, Kec. Cilodong, Depok - Jawa Barat",021-77848000,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
HELIX KLINIK & LABORATORIUM CAB. RTM,"JL. RTM NO.13, RW.10, TUGU, KEC. CIMANGGIS",0811-9562-268|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
HELIX KLINIK & LABORATORIUM CAB. KARTINI,"JL. KARTINI NO.39, RT.003/RW.002, DEPOK, KEC. PANCORAN MAS",0812-9594-761|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK SATURDAYS MARGO CITY,"1 - 64A-66B, MARGO CITY, JL. MARGONDA RAYA NO.358, KEMIRI MUKA, KECAMATAN BEJI",0877-4955-2510,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK SATURDAYS TSM CIBUBUR,"TRANS STUDIO MALL CIBUBUR, UNIT F1-51, JL. ALTERNATIF CIBUBUR NO.230, KEL. HARJAMUKTI, KEC. CIMANGGIS",0877-4955-2528,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK TUNGGAL THE PARK SAWANGAN,"JL. CINANGKA RAYA Lt. GF G-0430, SERUA, BOJONGSARI",0811-1252-7395|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK TUNGGAL CIMANGGIS SQUARE (CSQ),"JL.RAYA BOGOR KM.29 KEL.MEKARSARI, KEC.CIMANGGIS DEPOK",021-2938 4587||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK TUNGGAL MARGO CITY DEPOK (MCD),JL. MARGONDA RAYA NO. 358 DEPOK,021-290 49234||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK TUNGGAL CINERE BELLEVUE MALL,"JL. CINERE RAYA KEL. PANGKALAN JATI, KEC.CINERE DEPOK.16513",021-29403 886||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK TUNGGAL PESONA SQUARE KHAYANGAN MALL DEPOK,"JL. IR. H. JUANDA NO. 99, BAKTI JAYA SUKMAJAYA, DEPOK, JABAR",021-7781 7146||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK TUNGGAL TRANS STUDIO CIBUBUR (TSC),"TRANS STUDIO CIBUBUR LT.1 NO.62 JL. ALTERNATIF CIBUBUR NO.230 HARJAMUKTI, CIMANGGIS",021-39715540||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK SAWANGAN MEDIKA,"Jl. Raya Sawangan RT. 03 RW. 01 Mampang Pancoran Mas , Depok",021-29315685/081285902792,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK TOLE MEDIKA,"Jl. Tole Iskandar No. 19 B RT. 03 RW. 02, Depok",021-77836903/082178137899,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK GRAHA MEDIKA CILODONG,Jl. Bendungan RT. 01 RW. 02 Cilodong - Depok,082138605055/021 876 0138,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK MEDIKA DEPOK,"Jl. Tole Iskandar No. 3 , Depok",021 7710 496/081246529620,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK PERTIWI MEDIKA (JMC GROUP),JL. RAYA BOGOR KM.30 RT 001/ RW 006,021-8791-3327|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK TIRTA HUSADA DEPOK,"JL. RAYA KSU NO.7, TIRTAJAYA, KEC. SUKMAJAYA, KOTA DEPOK",021-7703493|,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
DOKTER ANGGI DENTAL CLINIC - DEPOK,"JL. KOMJEN POL.M JASIN NO.59 KELAPA DUA, CIMANGGIS",021-22867343||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KF T ISKANDAR,"JL. TOLE ISKANDAR NO.17- SUKMAJAYA, DEPOK",021-7701673/0895385126961||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KF CIBUBUR TRANSYOGI,"JL. TRANSYOGI NO 98, HARJAMUKTI, CIMANGGIS, DEPOK, JAWA BARAT",021-84306298||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
KLINIK KF.0456 - Cinere,"JL. LIMO RAYA NO.101 A-B, LIMO, KEC. LIMO, KOTA DEPOK, JAWA BARAT",021-29081188,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
OPTIK MELAWAI RUKO VERBENA GRAND DEPOK CITY,"RUKO VERBENA BLOK G NO. 1, JLN BOULEVARD GRAND DEPOK CITY  KEL. TIRTAJAYA KEC. SUKMAJAYA",0815 1944 5090,Admedika Corporate | Provinsi: JAWA BARAT | Kota: DEPOK
BETHESDA MEDICAL CENTRE GARUT,Jl. Ciwalen No.43,'0262-242663.238735 (0262) 2244466,Admedika Corporate | Provinsi: JAWA BARAT | Kota: GARUT
RS INTAN HUSADA GARUT,Jl. Mayor Suherman No.72 Rt.05/Rw.05 Tarogong,'0262-224 7769,Admedika Corporate | Provinsi: JAWA BARAT | Kota: GARUT
LAB PRODIA GARUT,Jl. Raya Samarang No. 104. Tarogong Garut,'0262-2246204,Admedika Corporate | Provinsi: JAWA BARAT | Kota: GARUT
RS NURHAYATI,JL.  SUDIRMAN NO. 6 GARUT,0262-238966||,Admedika Corporate | Provinsi: JAWA BARAT | Kota: GARUT
