nama_rumah_sakit,alamat,telp,text
"KLINIK UTAMA
INTIBIOS CABANG HANG TUAH","JL. HANGTUAH X NO.35, RT.2/RW.8, GUNUNG, KEC. KBY. BARU",0811-9688-839,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK OWL AEON MALL TANJUNG BARAT,"AEON MALL TANJUNG BARAT, LANTAI 1 - 1-17B, JL. RAYA TJ. BARAT NO.163, RT.12/RW.4, KEC. JAGAKARSA",021-50942688,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK OWL PONDOK INDAH MALL 3,"PIM 3, 2ND FLOOR - 228 JL. KARTIKA UTAMA KAV. 5/TA PONDOK INDAH",021-27811824,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK OWL PLAZA BLOK M,"PLAZA BLOK M, LANTAI 2 - 16-17, JL. BULUNGAN NO.76, KRAMAT PELA, KEC. KBY. BARU",021-7209064,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK OWL MALL KOTA KASABLANKA,"MALL KOTA KASABLANKA, UG –
60  JL. CASABLANCA KAV. 88 MENTENG DALAM, TEBET",021-29475212,JAKARTA SELATAN | rawat jalan | Sompo
BEAM DENTAL CLINIC,"JL. BINTARO UTAMA 1 NO 22, KEC PESANGGRAHAN",0813-8888-7085,JAKARTA SELATAN | rawat jalan | Sompo
DRI CLINIC,"JALAN TEROGONG RAYA NO.52 E, RT.9/RW. 10 CILANDAK BARAT, KEC. CILANDAK, JAKARTA
SELATA",0811-9289-997,JAKARTA SELATAN | rawat jalan | Sompo
FDC DENTAL PASAR MINGGU,"JL. RAYA PASAR MINGGU NO.13 C-D, RT. 12, RW. 6, PEJATEN TIMUR",021-26966366,JAKARTA SELATAN | rawat jalan | Sompo
FDC DENTAL KEMANG,"JL. BANGKA RAYA NO.27B, KEL. PELA MAMPANG, KEC. MAMPANG PRAPATAN",021-171771158,JAKARTA SELATAN | rawat jalan | Sompo
"CS DENTAL
AESTHETIC CLINIC KEMANG","JL. KEMANG 1A NO. 9, MAMPANG PRAPATAN, JAKARTA SELATAN",0811-3391-916,JAKARTA SELATAN | rawat jalan | Sompo
"CIPUTRA SMG EYE CLINIC PONDOK
INDAH","PONDOK INDAH OFFICE TOWER 5 LANTAI 2 UNIT 201 JL SULTAN
ISKANDAR MUDA KAV. V-TA, KEL. PONDOK PINANG, KEC.
KEBAYORAN LAMA",021-29888138,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK PRATAMA BE NICE DENTAL CARE,"JL. BULUNGAN 1 NO 12 GEDUNG MUTIARA UNIT D LANTAI 1,
KRAMAT PELA",0813-1028-0008,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK SAKTI MEDIKA,"JL. TEBET BARAT I, NO. 5, JAKARTA SELATAN",021-8312547,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK JAKARTA KIDNEY CENTER (JKC),"JL. WARUNG BUNCIT NO. 30 , JAKARTA SELATAN",021-7823515,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK PRATAMA OPHENI,"JL. TAMAN BINTARO BARAT SEKTOR 1 BLOK J1 NO.
5,KELURAHAN BINTARO,
KECAMATAN PESANGGRAHAN, KOTA ADM. JAKARTA SELATAN",0815-4587-2760,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK BAMED SARANA PONDOK INDAH,JL. METRO PONDOK INDAH UA- 41 KEBAYORAN LAMA,021-2782-9093,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK PRATAMA SERAPHIC SMILE,"KOMPLEKS BIER NOMOR 6 B, KEL. MENTENG DALAM, KEC. TEBET, KOTA ADM. JAKARTA SELATAN",021-8355372,JAKARTA SELATAN | rawat jalan | Sompo
"KLINIK BAMED SARANA
DARMAWANGSA","JL.DARMAWANGSA VI LT 2 UNIT 216-218 KEBAYORAN BARU,
JAKARTA SELATAN",021-7394-281,JAKARTA SELATAN | rawat jalan | Sompo
D DENTAL CARE,"JL. TEBET BARAT DALAM RAYA NO.92, TEBET BARAT, TEBET",0812-12346161,JAKARTA SELATAN | rawat jalan | Sompo
"KYOAI MEDICAL
CENTER SUMMITMAS","GEDUNG PARKIR SUMMITMAS LT. DASAR, JL. JEND. SUDIRMAN,
KAV. 61-62, JAKARTA SELATAN",0859-2227-5788 / 0859-2227-5799,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK FIRST CARE,"JL. PANGLIMA POLIM III NO. 5 RT. 005 RW.003, KELURAHAN MELAWAI, KECAMATAN
KEBAYORAN BARU, KOTA ADM.
JAKARTA SELATAN, PROVINSI DKI JAKARTA",021-79182222,JAKARTA SELATAN | rawat jalan | Sompo
DENTALIGHT CLINIC,"JLN. H. NAWI RAYA NO. 5B, RT/RW 010/002, CILANDAK,
GANDARIA SELATAN, JAKARTA SELATAN",0878-8897-0565,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA AVEIA,"JL.KAPTEN P.TENDEAN NO.12A MAMPANG PRAPATAN, JAKARTA SELATAN",021-79196083,JAKARTA SELATAN | rawat jalan | Sompo
SILOAM CLINIC KREO,"JL. HOS. COKROAMINOTO NO.
6A, KELURAHAN KREO, KECAMATAN
LARANGAN, KOTA TANGERANG",021-21266908,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK DAN APOTEK RADIKA FATMA,"JL. FATMAWATI NO 11C RT 06 RW 03, KEL CILANDAK BARAT, KEC CILANDAK, JAKARTA SELATAN",0815-1314-0234,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK DR SPECS PEJATEN VILLAGE MALL,"PEJATEN VILLAGE MALL - LT. 1 UNIT 03&05, JL. WARUNG JATI BARAT NO. 39 JATI PADANG PASAR MINGGU JAKARTA
SELATAN",0819-1109-1369,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK PRATAMA ODAYO CENTER,"JL. JEND. SUDIRMAN KAV 52-53, KEC. KEBAYORAN BARU
JAKARTA SELATAN",6221-50808546,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK DR SPECS PLAZA KALIBATA,"PLAZA KALIBATA, LT. GF UNIT 17, JL. RAYA KALIBATA, RAWAJATI, KEC. PANCORAN, JAKARTA,
DAERAH KHUSUS IBUKOTA JAKARTA",0851-5543-9123,JAKARTA SELATAN | rawat jalan | Sompo
OPTIC DR SPECS PLAZA BLOK M,"PLAZA BLOK M, LT. 4 UNIT 4.08- 4.09, JL. BULUNGAN NO. 78, RT.6/RW.6 KEL. KRAMAT PELA, KEC. KEBAYORAN BARU, KOTA JAKARTA SELATAN",0878-9356-6922,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA SEHAT UTAMA SENANG,"JL. JATIPADANG 1A NO.1 KEL. JATIPADANG KEC. PASAR
MINGGU JAKARTA SELATAN","021-78341811, 0851-7418-1167",JAKARTA SELATAN | rawat jalan | Sompo
OPTIK KMN JAKARTA SELATAN,JL.RA KARTINI NO.99 LEBAK BULUS JAKARTA,021-75816601,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK BAMED TEBET,"SARANA SQUARE LANTAI 1 UNIT 1A,JLN. TEBET BARAT IV NO.20 RT 008/RW
002,KEL.TEBET,KEC.TEBET KOTA ADM JAKARTA SELATAN",021-2290-8209,JAKARTA SELATAN | rawat jalan | Sompo
NAMA DENTAL,"RUKO BINTARO UTAMA 1 BLOK E NO.7 BINTARO JAYA SEKTOR 1 (SAMPING BCA KCP BINTARO
UTAMA)",0811-9568-841,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK SATURDAYS KOTA KASABLANKA,"MALL KOTA KASABLANKA, LT. UG
- ISLAND UNIT U22, JL.
CASABLANCA RAYA KAV. 88, MENTENG DALAM, KEC. TEBET, DAERAH KHUSUS IBUKOTA
JAKARTA",0877-4955-2546,JAKARTA SELATAN | rawat jalan | Sompo
RSUD KEBAYORAN LAMA,"JL. JATAYU, KEBAYORAN LAMA SELATAN, KEC. KEBAYORAN LAMA, KOTA JAKARTA SELATAN, DAERAH KHUSUS IBUKOTA
JAKARTA",021-27939067,JAKARTA SELATAN | rawat inap | rawat jalan | Sompo
OPTIK MELAWAI RUKO BINTARO UTAMA,"JL. BINTARO UTAMA BLOK F II, NO 2C, KEL. BINTARO,
KEC.PESANGGRAHAN,  JAKARTA SELATAN, DKI JAKARTA",0815-1956-6560,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK PRATAMA ASISI,JL. H. RAMLI NO 30 KELURAHAN MENTENG DALAM KECAMATAN TEBET JAKARTA SELATAN,021-8311340,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK GO DENTAL,"JL, BANGO RAYA NO. 9 RT. 007 RW. 003, PONDOK LABU, CILANDAK, JAKARTA SELATAN",021-2276 0684,JAKARTA SELATAN | rawat jalan | Sompo
MAESA DENTAL CLINIC SENOPATI,"JL. WOLTER MONGINSIDI NO. 59 LT 2, RW. BAR., KEC. KBY. BARU KOTA JAKARTA SELATAN.
DAERAH KHUSUS IBUKOTA JAKARTA",021-38250073,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK SATURDAYS PUSAT,"JL. DR IDE ANAK AGUNG GDE AGUNG, RT5/RW2, MEGA
KUNINGAN, SETIABUDI, JAKARTA SELATAN",,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK PRIKASIH,"JL. RS. FATMAWATI, NO. 74, RT. 05, RW. 01, DESA/KELURAHAN PONDOK LABU, KEC. CILANDAK, KOTA ADM. JAKARTA SELATAN, DKI JAKARTA",021-75909929 /0858-9279-3060,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA ARTIKULAR,"JL. RADIO DALAM RAYA NO. 40 RT/RW:004/008, KEL. GANDARIA UTARA, KEC. KEBAYORAN BARU , KOTA ADMINISTRASI JAKARTA SELATAN",82226661552,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA DENTISBI,"JL.INDOJATI I NO.44, BINTARO, PESANGGRAHAN,
JAKARTASELATAN",0811-925-2220,JAKARTA SELATAN | rawat jalan | Sompo
AIC PHYSIOTHERAPY CLINIC,"RUKAN PERMATA SENAYAN JL TENTARA PELAJAR BLOK A 18-19, RT/RW : 001/007 GROGOL UTARA KEBAYORAN LAMA KOTA
JAKARTA SELATAN DKI JAKARTA",021-5794-0630 / 0878-1513-7600,JAKARTA SELATAN | rawat jalan | Sompo
KASOEM VISION CARE PEJATEN,JL. TAMAN MARGA SATWA NO. 18 JAKARTA SELATAN,021-7822-530,JAKARTA SELATAN | rawat jalan | Sompo
KASOEM VISION CARE CITIMALL CIANJUR,CITIMALL CIANJUR BARU JL. KH ABDULLAH BINOOH NO.21,0263-281-109,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA WHITE JASMINE,"JL. PANCORAN TIMUR RAYA NO. 24, KELURAHAN PENGADEGAN, KECAMATAN PANCORAN, KOTA ADM. JAKARTA SELATAN,
PROVINSI DKI JAKARTA",217992460,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK CLAIR,"GEDUNG ITC KUNINGAN LT DASAR BLOK D 6 NO 9,
JL.PROF.DR. SATRIO JAKARTA SELATAN",021-5793-3856,JAKARTA SELATAN | rawat jalan | Sompo
SMILUXE DENTAL CLINIC,NOBLE HOUSE LT. 36. JL. DR IDE ANAK AGUNG GDE AGUNG,0811-2828-9191,JAKARTA SELATAN | rawat jalan | Sompo
CLING DENTAL TEBET,"JALAN DOKTER SAHARJO 100 B2 RT. 002, RW. 07,
DESA/KELURAHAN MENTENG ATAS, KEC. SETIABUDI, KOTA ADM. JAKARTA SELATAN, DKI JAKARTA",0878-6524-8306,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK MEDIFIT KUNINGAN,"JL. KARET SAWAH NO. 216, RT.4/RW.4, KARET SEMANGGI, KEC. SETIABUDI, JAKARTA SELATAN",081-9202-0516,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK FIT,"JL. BUKIT HIJAU I, NO. 15, PD.
PINANG, KEC. KEBAYORAN LAMA, KOTA JAKARTA SELATAN",0813-9877-3739,JAKARTA SELATAN | rawat jalan | Sompo
"KLINIK PRATAMA SMILE AESTHETIC AND FAMILY
MEDICAL","GEDUNG SAMPOERNA STRATEGIC SQUARE, JL.
JENDRAL SUDIRMAN KAV 45-46 LOWER GROUND-UNIT 06, KEL. KARET SEMANGGI, KEC.
SETIABUDI, JAKARTA SELATAN,
PROV. DKI JAKARTA",085-5789-4799,JAKARTA SELATAN | rawat jalan | Sompo
"KLINIK UTAMA SMILE
+ DENTAL STUDIO","JL. TERUSAN HANG LEKIR 1 NOMOR 14 C, KELURAHAN
GROGOL SELATAN, KECAMATAN KEBAYORAN LAMA, KOTA ADM.
JAKARTA SELATAN, DKI JAKARTA",021-2751-8808,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA MAHA DENTAL,"JL. PETOGOGAN II NO. 22 A, KEL. PULO, KEC. KEBAYORAN BARU, KOTA ADM. JAKARTA SELATAN, PROVINSI DKI JAKARTA",0822-8222-8238,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA ORTHOJACK,"JL. TEBET BARAT I NO.4, RT.1/RW.2, TEBET BAR., KEC. TEBET, KOTA JAKARTA SELATAN, DAERAH KHUSUS IBUKOTA
JAKARTA",0857-9950-0500,JAKARTA SELATAN | rawat inap | rawat jalan | Sompo
KLINIK PRATAMA PITS DENTAL AESTHETIC,"JL. CILANDAK DALAM NO. 49 A, KELURAHAN CILANDAK BARAT, KECAMATAN CILANDAK, KOTA ADM. JAKARTA SELATAN,
PROVINSI DKI JAKARTA",0821-5412-2503,JAKARTA SELATAN | rawat jalan | Sompo
DOKTERIN BY VIVA HEALTH,"HEAD OFFICE - MSIG OFFICE, JL. JENDERAL SUDIRMAN NO.KAV. 21 12TH FLOOR,
RT.10/RW.1, KUNINGAN, KARET, KECAMATAN SETIABUDI, KOTA JAKARTA SELATAN,
DAERAH KHUSUS IBUKOTA JAKARTA",021-5795-2561,JAKARTA SELATAN | rawat jalan | Sompo
"VIO OPTICAL
JAKARTA SELATAN","JL. ARTERI PD. INDAH NO.8, RT.8/RW.1, KBY. LAMA UTARA, KEC. KBY. LAMA, KOTA JAKARTA SELATAN, DAERAH KHUSUS
IBUKOTA JAKARTA",021-729-2456,JAKARTA SELATAN | rawat jalan | Sompo
TEMPO AURORA SEHAT CLINIC,"GEDUNG TEMPO SCAN TOWER LANTAI B1, JL. HR RASUNA SAID KAV. 3-4, KUNINGAN TIMUR, SETIABUDI, JAKARTA SELATAN",021- 2920-1468,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK PRATAMA ANDREA,"JL. PANJANG NO 1 CIDODOL
GROGOL SELATAN, KEBAYORAN LAMA, JAKARTA SELATAN",0814-1003-3772,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK ASHA,"JL. PANGLIMA POLIM X NO. 21, MELAWAI, KBY BARU, JAKARTA SELATAN",021-2709-5411,JAKARTA SELATAN | rawat jalan | Sompo
DARI HATI DENTAL CLINIC FATMAWATI,"RUKAN FATMAWATI MAS BLOK 1 KAVLING. 113, JL. RS. FATMAWATI RAYA NO.20, RT.3/RW.10, CILANDAK BAR., KEC. CILANDAK, DAERAH KHUSUS IBUKOTA
JAKARTA",0858-9122-3887,JAKARTA SELATAN | rawat jalan | Sompo
GIGGLES DENTAL KLINIK,"JL. RAYA PASAR MINGGU NO.45, RT.4/RW.3, DUREN TIGA, KEC. PANCORAN, KOTA JAKARTA SELATAN, DAERAH KHUSUS
IBUKOTA JAKARTA 12760, INDONESIA",0812-9590-1069,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK SATURDAYS BLOK M PLAZA,"JL. BULUNGAN NO.67, RT.6/RW.7, KRAMAT PELA, KEC. KBY. BARU, KOTA JAKARTA SELATAN,
DAERAH KHUSUS IBUKOTA JAKARTA",0877-4950-2559,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA NALACARE,"BIAS SELARAS OFFICE TOWER LANTAI 2, JL. BANJARSARI I, CILANDAK, JAKARTA SELATAN",0811-9941-440,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK MATA MAYESTIK,JL. BUMI NO. 14,021-7206-080,JAKARTA SELATAN | rawat jalan | Sompo
OPTIK MELAWAI LIPPO MALL NUSANTARA,"JL. JENDERAL SUDIRMAN KAV 50, KEL. KARET SEMANGGI, KEC. SETIABUDI",0815-1988-3988,JAKARTA SELATAN | rawat jalan | Sompo
"KLINIK UTAMA GWS
MEDIKA PERMATA HIJAU","GRAND ITC PERMATA HIJAU, GF-
UNIT C11, GROGOL UTARA, KEC. KBY. LAMA",0881-1238-797,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA GWS MEDIKA BLOK M,"MENARA SENTRAYA, GF, JL. ISKANDARSYAH RAYA NO.1A UNIT A1-A2, KOTA JAKARTA SELATAN",0882-1328-0020,JAKARTA SELATAN | rawat jalan | Sompo
"KLINIK UTAMA
MEDIKIDS BY MHDC LEBAK BULUS",KOMPLEK BONA INDAH BISNIS CENTER NO. 8W JL. KARANG TENGAH RAYA BLOK B/1 RT.06 RW.07,021-8111-9055-531,JAKARTA SELATAN | rawat jalan | Sompo
SOZO DENTAL KEMANG,"JL. KEMANG RAYA NO.72L 7, RT.7/RW.2",0822-8025-1818,JAKARTA SELATAN | rawat jalan | Sompo
"KLINIK
PHYSIOREHAB GANDARIA","MANTRA SPACE BUILDING
LANTAI UG, JL. BARU NO 3 RT 10 RW 03",0819-0819-5838,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK UTAMA CARE CLINIC JAKARTA,"JL. MOHAMAD KAHFI II NO. 49A, LT. 2 RT/RW 002/001",0878-8936-7700,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK CAKTI BUDDHI BHAKTI,"JL. MELAWAI RAYA 6 NO 9, JAKARTA SELATAN",0813-8986-2214,JAKARTA SELATAN | rawat jalan | Sompo
RSIA MAHATI,JL. TAMAN ALFA INDAH BLOK J/1 NO.1,0213-8777168,JAKARTA SELATAN | rawat inap | rawat jalan | Sompo
PUTIH DENTAL PIK CIKAJANG,JALAN CIKAJANG NOMOR 47,0813-1234-6161,JAKARTA SELATAN | rawat jalan | Sompo
KLINIK PRIMA HUSADA CIBUBUR,JL. LAPANGAN TEMBAK NO.1 CIBUBUR,"021-87707503 / 29626916|021-
9111938",JAKARTA TIMUR | rawat jalan | Sompo
RS HARAPAN BUNDA,JL. RAYA BOGOR KM.22 NO.44,021-8400257,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RS HARAPAN JAYAKARTA,"JL. BEKASI TIMUR RAYA, NO.6 KM.18, PULO GADUNG","021-4603916 / 4601371 / 021-
46822879|021-46822879",JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RS ISLAM JAKARTA TIMUR (PONDOK KOPI),JL.  RAYA PONDOK KOPI,"021-
8630654/29809000/8610471/861047
1|021-8610471",JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
KLINIK DEVITA,JL. JATINEGARA TIMUR NO.57 JATINEGARA,"021-8501134 / 8516274|021-819
6041",JAKARTA TIMUR | rawat jalan | Sompo
RS KARTIKA PULOMAS,JL. PULOMAS TIMUR K NO.2 BLOK G-H-C/1,021-4703333|021-470 3333,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RS EMC PULOMAS,"JL. PULO MAS BARAT VI, NO.20",021-29779999,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
"KLINIK DR. ABDUL RADJAK UNIT
PONDOK GEDE","JL. RAYA PONDOK GEDE NO.23- 25, KRAMAT JATI","021-8093602 / 80887175/74|021-
80887175",JAKARTA TIMUR | rawat jalan | Sompo
RS HERMINA JATINEGARA,JL. RAYA JATINEGARA BARAT NO.126,"021-8513838 / 8191223|021-
8504371",JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RB & KLINIK AL - FAUZAN,"JL.  RAYA CONDET NO.13, BALEKAMBANG CONDET",021-80886224; 081280969970,JAKARTA TIMUR | rawat jalan | Sompo
RS HARUM SISMA MEDIKA,"JL.  TARUM BARAT, KALIMALANG JAKTIM","021-8617212/3 ; 021-8617213|021-
8617213",JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RS AU DRESNAWAN ANTARIKSA,JL. MERPATI NO.2 LANUD HALIM PERDANAKUSUMA,021-8007029 / 27,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RSU UKI,"JL.  MAYJEN SOETOYO, CAWANG","021-
8092317,8010526,8092831,8010523",JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RS HAJI JAKARTA,JL. RAYA PONDOK GEDE,"021-8000693-95021-8000695|021-
8000695",JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
KLINIK MHT TEGALAN,JL.  TEGALAN NO. 30,021-8581344,JAKARTA TIMUR | rawat jalan | Sompo
RB & KLINIK SEJAHTERA CIRACAS,JL. RAYA CIRACAS NO.7,"021-87717635/87712710/87712711-
|",JAKARTA TIMUR | rawat jalan | Sompo
RS YADIKA PONDOK BAMBU,JL.  PAHLAWAN REVOLUSI NO.47 PONDOK BAMBU - JAKARTA TIMUR,"021-8615754 / 021-8610756|021-
8610756",JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RS BHAYANGKARA TK1 RSAID SUKANTO (POLRI),JL. RAYA BOGOR KRAMAT JATI RS POLRI,021-8093288|,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
KLINIK SAPTA MITRA,"JALAN TAMAN MALAKA UTARA BLOK A12, MALAKAJAYA","021-86906363/021-5844330|021-
5844330",JAKARTA TIMUR | rawat jalan | Sompo
KLINIK CONDET JAYA,JL.  CONDET JAYA NO.18 BATU AMPAR,021-8090712|,JAKARTA TIMUR | rawat jalan | Sompo
RS JANTUNG BINA WALUYA CARDIAC CENTER,JL. TB SIMATUPANG NO.71,"021-87781605 / 87781606|021-
87781606",JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RS DHARMA NUGRAHA,JL. BALAI PUSTAKA BARU NO.19 RAWAMANGUN,021-4707433-37|021-4707437,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
KLINIK IBIN SINA,JL. PENDIDIKAN RAYA NO.33 DUREN SAWIT,"021-
86603270/8661669/86603270|021-
86603270",JAKARTA TIMUR | rawat jalan | Sompo
KLINIK MITRA CAKUNG,"JL. BALAI RAKYAT NO.38 GEMPOL, CAKUNG",021-29844221|061-7342364,JAKARTA TIMUR | rawat jalan | Sompo
RS KESDAM CIJANTUNG,"JL. MAHONI NO.1, CIJANTUNG II PASAR REBO",021-8407886/8400535/87793332-|,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
KLINIK YADIKA CIBUBUR,JL.  LAPANGAN TEMBAK NO.9 PEKAYON-CIBUBUR,021-8711515-|,JAKARTA TIMUR | rawat jalan | Sompo
RSIA RESTI MULYA,JL. PAHLAWAN KOMARUDIN RAYA NO. 5 PENGGILINGAN CAKUNG,021-4803936-4802192-4803707,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
KLINIK TJAKRA,"JL.  RAYA BOGOR, KM.24, NO.35, SUSUKAN CIRACAS",021-80431163,JAKARTA TIMUR | rawat jalan | Sompo
KLINIK & APOTEK PUTEWA,JL. NUSA INDAH RAYA BLOK 40 NO.17 H,021-8622207/70302043,JAKARTA TIMUR | rawat jalan | Sompo
RS RESTU KASIH,"JL. RAYA BOGOR KM.19 NO.3A, KRAMAT JATI",021-8002166 / 8001177,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
KLINIK PRATAMA MEDIKA KRAMAT JATI,"JL. BATU AMPAR III NO.55 , RT.011/002  KRAMAT JATI",021-80886446,JAKARTA TIMUR | rawat jalan | Sompo
KLINIK SUCI HUSADA,JL. SUCI NO.21 RT.08/06 SUSUKAN - CIRACAS,"021-29840151 / 87798796 /
085310045925",JAKARTA TIMUR | rawat jalan | Sompo
RS RAWAMANGUN,JL. BALAI PUSTAKA RAYA NO.29- 31,021-47885201 / 021-4893531,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
ALIA HOSPITAL JAKARTA TIMUR,JL. PAHLAWAN REVOLUSI NO.100 PONDOK BAMBU,021-30409000 / 86602525,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RB & KLINIK ANNISA CIRACAS,JL. CIRACAS NO.18,021-87720807/87717636,JAKARTA TIMUR | rawat jalan | Sompo
"RSUP
PERSAHABATAN",JL. PERSAHABATAN RAYA NO.1 RAWAMANGUN,"021-4891708, 4891745",JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
LAB PRAMITA MATRAMAN,JL. MATRAMAN RAYA NO.24 - 26,021-85908530-31,JAKARTA TIMUR | rawat jalan | Sompo
RSIA SAYYIDAH,JL. TAMAN MALAKA SELATAN NO.6 PONDOK KELAPA,021-8690 2950,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RSIA AL-FAUZAN (JAKARTA ISLAMIC HOSPITAL),"JL. PEDATI NO 3 RT 5 RW 7, KAMPUNG TENGAH KRAMAT JATI",021-87780318,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RSIA SAMMARIE BASRA,"JL. BASUKI RACHMAT NO.31,
PONDOK BAMBU, DUREN SAWIT",021-8661-3145,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
RSUD BUDHI ASIH,JL. DEWI SARTIKA NO.200 CAWANG,021-8090282/8009157,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
APOTEK KF 193,"JL. UTAN KAYU UTARA NO. 105 B, MATRAMAN",021-8520808,JAKARTA TIMUR | rawat jalan | Sompo
APOTEK FARMARIN II PENGGILINGAN,"JL. KOMPL. TAMAN PULO INDAH BLOK I NO.7-8, PENGGILINGAN, JAKARTA TIMUR",021-4800688,JAKARTA TIMUR | rawat jalan | Sompo
KLINIK MUTIARA SENTRA MEDIKA,"JL.  CAWANG BARU UTARA NO. 18 CAWANG BARU, JAKTIM",021-8507050,JAKARTA TIMUR | rawat jalan | Sompo
KLINIK PERTAMINA IHC CAKUNG,"UJUNG MENTENG BUSINESS CENTRE, BLOK A NO 23, JL.
HAMENGKUBUWONO IX, KEL. UJUNG MENTENG, KEC.
CAKUNG, JAKARTA TIMUR",021-4604944,JAKARTA TIMUR | rawat jalan | Sompo
KLINIK PERTAMINA IHC RAWAMANGUN,JL. MUNDU RAYA NO.1 JAKARTA TIMUR,021-4894150,JAKARTA TIMUR | rawat jalan | Sompo
RS ANTAM MEDIKA,JL.  PEMUDA RAYA NO.1A PULOGADUNG,021-80614889/888/  081519794391,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
KLINIK NAMIERA,JL.  KELAPA DUA WETAN PERUM PTB BLOK 2C NO 10,021-8725774,JAKARTA TIMUR | rawat jalan | Sompo
KLINIK SATELIT BIMC PENGGILINGAN,"APOTIK FARMARIN II JL.  KOMP. TAMAN PULO INDAH BLOK I NO. 7-8 KEL. PENGGILINGAN, KEC. CAKUNG JAKARTA TIMUR",021-4800689/8606202,JAKARTA TIMUR | rawat jalan | Sompo
RS JANTUNG JAKARTA,"JL.  MATRAMAN RAYA NO.23, JAKARTA TIMUR",021-29361158/29361160/29360698,JAKARTA TIMUR | rawat inap | rawat jalan | Sompo
KLINIK KF.0004 - RAWAMANGUN,"JL. PEGAMBIRAN NO. 33 C,
RAWAMANGUN, PULOGADUNG, JAKARTA TIMUR",021-471-8059,JAKARTA TIMUR | rawat jalan | Sompo
KLINIK TIARA MEDIKA,"JL. PAHLAWAN REVOLUSI NO.6 KLENDER, DUREN SAWIT",021-8623177/081385675741,JAKARTA TIMUR | rawat jalan | Sompo
APOTEK KF 0147,"JL. DUREN SAWIT RAYA NO.29, KLENDER, DUREN SAWIT",021-8605603 / 861-5458,JAKARTA TIMUR | rawat jalan | Sompo
