nama_rumah_sakit,alamat,telp,text
RS. IMELDA PEKERJA INDONESIA,JL.  BILAL NO 24 PULO BRAYAN DARAT I MEDAN T,061-6610072-6631380,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. DELI,JL. MERBABU NO.18-20,(061) 4565229,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. ST ELISABETH - MEDAN,"JL.  H. MISBAH NO.7, MEDAN",061-4144737/4522010/4144240,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS KHUSUS MATA SMEC MEDAN,JL. ISKANDAR MUDA NO.278 - 280,061-4525058 ; 4518222,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSIA ARTHA MAHINRUS,"JL. PASAR III NO. 151 TERUSAN TUASAN, TEGAL R",061-80088892 / 80086111,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. KHUSUS BEDAH SETIA BUDI,"JL. MESJID NO. 3 TANJUNG REJO, MEDAN",(061) 8220995 ; 8220996,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU ROYAL PRIMA MARELAN,JL. MARELAN PASAR 3 NO.187 KEL.RENGAS PULA,061-42731858 / 08116565250,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. ESHMUN,JL. MARELAN RAYA NO.173 KEL.TANAH 600,061-88818000 / 88818282,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. KHUSUS MATA PRIMA VISION,JL. PABRIK TENUN NO.51A-53,061- 80514888,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSIA. ROSIVA,"Jl. BANGKA NO.15, Gg. BUNTU, KEC. MEDAN TIM",061-4510522,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. METHODIST SUSANNA WESLEY,JL. HARMONIKA BARU PASAR I P. BULAN SELAYA,061-8222264,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. MITRA MEDIKA AMPLAS,"JL. SISINGAMANGARAJA NO.11 KEL.HARJOSARI 1,",061-7879080,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. MITRA MEDIKA MEDAN,"JL. K. L. YOS SUDARSO KM. 7,5 TANJUNG MULIA",061-6640999,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. WULAN WINDY,"Jl. Marelan Raya No.17, Rengas Pulau, Kec. Meda",62 811-6556-612,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. DELIMA,"JL. YOS SUDARSO, KM.13,6 NO. 22-24",061-6855195,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. ROYAL MATERNITY,"JL. SEI MENCIRIM NO.55-57 BABURA, MEDAN BA",061-42002419,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU Bidadari Batu Bara,"Jalan Lintas Sumatera KM. 108, Desa Suka Raja, K",0813-2992-8886,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS Columbia Asia Aksara,"Jl. Letda Sujono Lk X No.9 Bandar Selamat, Meda",082130046934,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. METTA MEDIKA PADANGSIDIMPUAN,"JL. SM. RAJA No.113, SITAMIANG, PADANGSIDIM",0634-4320777 / 4320 778,SUMATERA UTARA | PADANGSIDIMPUAN | rawat inap | rawat jalan | aia
RS. VITA INSANI,"JL.  MERDEKA, NO.329",0622-22520,SUMATERA UTARA | PEMATANG SIANTAR | rawat inap | rawat jalan | aia
RS. HORAS INSANI,"JL.  MEDAN KM.2,5 PEMATANG SIANTAR","0622- 433444,433877,433666,4337770622-433",SUMATERA UTARA | PEMATANG SIANTAR | rawat inap | rawat jalan | aia
RS. HARAPAN PEMATANG SIANTAR,"JL. FAREL PASARIBU NO.21, PEMATANG SIANTAR","0622-21162, 21612",SUMATERA UTARA | PEMATANG SIANTAR | rawat inap | rawat jalan | aia
RS. MATA SIANTAR,"JL. KARTINI NO.18 BANTEN, SIANTAR BARAT",0622-25559 / 082160647778|,SUMATERA UTARA | PEMATANG SIANTAR | rawat inap | rawat jalan | aia
RS MURNI TEGUH PEMATANG SIANTAR,"Jl. Medan – Pematang Siantar No. KM 4, RW 5. N",(0361) 2090700,SUMATERA UTARA | PEMATANG SIANTAR | rawat inap | rawat jalan | aia
RS. METTA MEDIKA,"JL.  SUTOYO SISWOHARJO NO.34 PASAR BARU, SI",0631-25007/25008/081260753048,SUMATERA UTARA | SIBOLGA | rawat inap | rawat jalan | aia
RS METTA MEDIKA II SIBOLGA,JL. DIPONEGORO NO.6-8,(0631) 25007 / 24001 / 24002,SUMATERA UTARA | SIBOLGA | rawat inap | rawat jalan | aia
RS CHEVANI,JL. PROF M. YAMIN NO.17,0621-3950222,SUMATERA UTARA | TEBING TINGGI | rawat inap | rawat jalan | aia
RS. HKBP BALIGE,"JL. GEREJA LUMBAN DOLOK HAUME BANGE, BAL",0632-21043,SUMATERA UTARA | Toba Samosir | rawat inap | rawat jalan | aia
"Nama Rumak Sakit
Name of Hospital","Alamat
Address",,"Provinsi
Province | Kota
City | Number No. | aia"
SILOAM HOSPITALS LIPPO VILLAGE (KARAWACI),"JL.  SILOAM NO.6, LIPPO KARAWACI 1600",,BANTEN | TANGERANG | 1 | aia
BETHSAIDA HOSPITAL,"DISTRICT TIVOLLI NO. 1 PARAMOUNT SERPONG, JL.  BOULEVARD GADING SERPONG, TANGERANG",,BANTEN | TANGERANG | 2 | aia
MANDAYA ROYAL HOSPITAL PURI,"JL. METLAND BOULEVARD KAV.C-3 METLAND CYBER CITY RT.001/RW.002 PONDOK BAHAR, KARANG TENGAH",,BANTEN | TANGERANG | 3 | aia
RS. PONDOK INDAH BINTARO JAYA,"CBC EMERALD BLOK CE/C NO. 01, BOULEVARD BINTARO JAYA",,BANTEN | TANGERANG SELATAN | 4 | aia
RSPAD GATOT SUBROTO (PAV.KARTIKA),JL.  ABDUL RACHMAN SALEH NO.24,,DKI JAKARTA | JAKARTA PUSAT | 5 | aia
RSPAD GATOT SUBROTO (NON. PAV),JL.  ABDUL RACHMAN SALEH NO.24,,DKI JAKARTA | JAKARTA PUSAT | 6 | aia
RS. ABDI WALUYO,"JL.  H.O.S. COKROAMINOTO, NO.31-33",,DKI JAKARTA | JAKARTA PUSAT | 7 | aia
RSPAD GATOT SUBROTO (P.DARMAWAN),JL.  ABDUL RACHMAN SALEH NO.24,,DKI JAKARTA | JAKARTA PUSAT | 8 | aia
RSPAD GATOT SUBROTO (PAV.IKA),JL. ABDUL RACHMAN SALEH NO.24,,DKI JAKARTA | JAKARTA PUSAT | 9 | aia
RSPAD GATOT SUBROTO(P.IMAM SUJUDI),JL. ABDUL RAHMAN SALEH NO.24,,DKI JAKARTA | JAKARTA PUSAT | 10 | aia
RS Joy Women & Childrens Community,JL. PANGLIMA POLIM I NO.34 JAKARTA SELATAN 12160,,DKI JAKARTA | JAKARTA SELATAN | 11 | aia
RS. PANTAI INDAH KAPUK,"JL.  PANTAI INDAH UTARA 3, PANTAI INDAH KAPUK",,DKI JAKARTA | JAKARTA UTARA | 12 | aia
RS. SANTO BORROMEUS BANDUNG,"JL.  IR. H. JUANDA NO. 100 LEBAK GEDE COBLONG BANDUNG JAWA BARAT, INDONESIA",,JAWA BARAT | BANDUNG | 13 | aia
RS. TELOGOREJO,JL.  KH. AHMAD DAHLAN,,JAWA TENGAH | SEMARANG | 14 | aia
RS. BUDI RAHAYU PEKALONGAN,"JL.  BARITO, NO.5 PEKALONGAN",,JAWA TENGAH | PEKALONGAN | 15 | aia
RS. ORTHOPEDI DAN TRAUMATOLOGY,"JL.  EMERALD MANSION TX 10 CITRALAND, SURABAYA",,JAWA TIMUR | SURABAYA | 16 | aia
RS. ADI HUSADA UNDAAN WETAN,JL. UNDAAN WETAN NO40-44 SURABAYA,,JAWA TIMUR | SURABAYA | 17 | aia
RS. PREMIER SURABAYA (RS. SURABAYA INTERNASIONAL),"JL. NGINDEN INTAN BARAT, BLOK B",,JAWA TIMUR | SURABAYA | 18 | aia
SILOAM HOSPITALS SURABAYA,"JL.  RAYA GUBENG NO. 70, SURABAYA",,JAWA TIMUR | SURABAYA | 19 | aia
RS. MITRA MEDIKA PREMIERE,"Jl. S. Parman No.236, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",,SUMATERA UTARA | MEDAN | 20 | aia
