nama_rumah_sakit,alamat,telp,text
HAPPY DENTAL CLINIC CABANG AEON MALL DELTAMAS,AEON DELTAMAS Lt 2 Jl. Ganesha Boulevard Kota Deltamas Kec Cikarang Pusat Kab Bekasi Jawa Barat 17530,8119277260,JAWA BARAT | KAB. BEKASI | DENTAL | YES | NO | NO | CORPORATE | MSIG
KLINIK BUDI ASIH VILLA MUTIARA,Jl Villa Mutiara No19 Blok B4 Ciantra Cikarang Selatan Kab Bek,021-89906501,JAWA BARAT | KAB. BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK BUDI ASIH KOTA SERANG BA,Jl Raya Perum Kota Serang Baru No12 Blok C71 Sukaragam Ke,81281478526,JAWA BARAT | KAB. BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. SENTRA MEDIKA CIBINONG,JL. MAYOR OKING JAYA ATMAJA NO. 9 CIBINONG,021-87909999,JAWA BARAT | KAB. BOGOR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HERMINA CIAWI,"JL. KAMPUNG GADOG RT.001/RW.003, DESA PANDANSARI,
KECAMATAN CIAWI",0251-8407575,JAWA BARAT | KAB. BOGOR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
HAPPY DENTAL CLINIC CABANG LIVING WORLD KOTA WISATA,Living World Kota Wisata Lt 2 Jl. Boulevard Kota Wisata Ciangsana Kec Gunung Putri Kab Bogor Jawa Barat 16968,85212315481,JAWA BARAT | KAB. BOGOR | DENTAL | YES | NO | NO | CORPORATE | MSIG
RS. BAYUKARTA,JL. KERTABUMI NO. 44,"0267-
401817/400373",JAWA BARAT | KARAWANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. DEWI SRI,JL. ARIEF RACHMAN HAKIM NO. 1A,"0267-401475 /
402855",JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK GEMPOL,JL. RANGGAGEDE NO. 29 GEMPOL TANTUNG PURA,0267-8453903,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. DELIMA ASIH SISMA MEDIKA,JL. WIRASABA NO. 54 JOHAR,0267-403073,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. ISLAM KARAWANG,JL. PANGKAL PERJUANGAN KM 2,0267-414520,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. CITRA SARI HUSADA,JL. RAYA KOSAMBI - TELAGA SARI KM. 3 - KLARI,0267-437507,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK MITRA GEMPOL,"Jl. RAYA PROKLAMASI No. 15 Ds. KALANGSARI KEC
RENGASDENGKLOK",0267-483749,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSU. FIKRI MEDIKA,"Jln. RAYA KOSAMBI - TELAGASARI Ds. BELENDUNG, KLARI","0267-
8615555/861556
6",JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
KLINIK YAKESTI KARAWANG,JL. RAYA KLARI Rt. 05 / 01 GINTUNGKERTA KLARI,0267-432416,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK ANDINA KARAWANG,JL. PANCAWATI 5A KLARI,0267-436568,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSIA. DR. DJOKO PRAMONO,JL. PANATAYUDA I NO. 35,"0267-403009 /
403744",JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
MANDAYA HOSPITAL KARAWANG,"JL. ARTERI TOL KARAWANG BARAT, TELUK JAMBE","0267-
414245/414264",JAWA BARAT | KARAWANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. IZZA,Jl. Raya Ciselang Cikampek Utara Kec. Kotabaru,0264-8386830,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
LABORATORIUM KLINIK PRODIA KARAWANG,"Jl. Kertabumi No. 40, Karawang 41311","0267-
412640/4036644",JAWA BARAT | KARAWANG | LABORATORIU M | YES | YES | NO | CORPORATE | MCU | MSIG
KLINIK BINA MEDIKA,"JL. RAYA TELUK JAMBE NO. 8, TELUK JAMBE, KARAWANG",0267-641968,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
DHARMA DENTAL CLINIC,JL. KERTABUMI NO. 62 KARAWANG,0267-8453633,JAWA BARAT | KARAWANG | DENTAL | YES | NO | NO | CORPORATE | MSIG
KLINIK AULIA,JL. PURWASARI KM 6,0264-316580,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. ROSELA,"Jl.Interchange Tol Karawang Barat No.03 Ds.Wadas
Kec.Karawang Timur",0267-8637208,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. LIRA MEDIKA,"JL. Syech Quro No. 14 Lamaran, Karawang",0267-8452555,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSU MITRA FAMILY KARAWANG,JL. RAYA GALUH MAS TELUK JAMBE KARAWANG,0267-8458327,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK & RB NUR'ANNISA,JL. MANUNGGAL VII NO 38 PALUMNONSARI KEC. KARAWANG,"0267-
405201/411475",JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK SETYA MEDIKA,JL. BELAKANG PASAR KARAWANG NO 47 RT 02/09,0267-402025,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
APOTEK KIMIA FARMA 79,JL. DEWI SARTIKA,0267-405748,JAWA BARAT | KARAWANG | APOTEK | YES | NO | NO | CORPORATE | MSIG
KLINIK INTERNA MEDIKA,JL. MELATI NO 9A GURO 2 KARAWANG WETAN KARAWANG,0267- 8452733,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK AR-RAHMAN MEDIKA,JL. RAYA PERURI NO 7 TELUK JAMBE TIMUR-KARAWANG,0267-84581155,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK 24 JAM NOVIA,"JL. RAYA KOSAMBI-KLARIA RT023/006 DS. DUREN KEC. KLARI
KARAWANG",0267-8406020,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK INTERNASIONAL KARAWANG
1",JL. JEND.A.YANI NO.99C KARAWANG,0267 - 8454523,JAWA BARAT | KARAWANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
KLINIK LAMARAN,"JL. SYECH QURO NO. 04 DESA LAMARAN, KEL.
PALUMBOSANSARI, KEC. KARAWANG TIMUR 41314",026-78453951,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK GRAHA MEDIS CILAMAYA,"JL. PASAR CILAMAYA, DSN. KRAJAN II RT 08/04 DS. CILAMAYA KEC. CILAMAYA WETAN KAB. KARAWANG 41384",0264-310101,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK GRAHA MEDIS KOSAMBI,"JL. RAYA KLARI-KOSAMBI NO.23 DUREN, KLARI-KARAWANG
41371",0267-435527,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK GRAHA MEDIS KOPEL,"JL. RAYA KLARI-KOPEL, DS. CIBALONGSARI, KLARI-
KARAWANG 41371",0267-8618718,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK GEMPOL 2,"JL. Banten No. 08 Rt 01/12 Desa Karangpawitan Kec.
Karawang Barat Kab. Karawang",0267-8408887,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. SENTRAL MEDIKA,"Jl.Raya Cikalongsari No.42, Kec.Jatisari, Kab.Karawang",0264-8375295,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS CENTRAL PLAZA KARAWANG,"GROUND FLOOR UNIT B-22, Jl. Galuh Mas Raya, Sukaharja, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat
41361",0267-8636680,JAWA BARAT | KARAWANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"RS. AMANDA MITRA KELUARGA
WADAS","JL. RAYA BUAHASEUM, DESA KARYAMUKTI, KEC.
LEMAHABANG WADAS, KAB. KARAWANG",0267-511321,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
"KLINIK KARYA MEDIKA 24 JAM
TELUK JAMBE","JL. PERUMNAS BUMI TELUKJAMBE BLOK S NO53-54 DESA
SUKALUYU,",81311469999,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK & RB WADAS MEDIKA 24 JAM,"Jalan Buahaseum No. 63, Lemahabang, Karyamukti, Wadas,
Kec. Telukjambe Tim.,",0267-510999,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK & RB. GRIYA MEDIKA 24 JAM,JL. PERUM GIYA KONDANG ASRI KARAWANG,0821 1203 999,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
"KLINIK & RB. NAURAH MEDIKA 24
JAM","JL. AHMAD YANI NO 02 RT/RW 03/06 DESA CIKAMPEK
SELATAN KARAWANG","0264-838 9999,",JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. HERMINA KARAWANG,"Jl. Tuparev Sukasari RT 003 RW 004 Kel. Karawang Wetan
Kec. Karawang Timur Kab. Karawang Jawa Barat",0267-8412525,JAWA BARAT | KARAWANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
PRIMAYA HOSPITAL KARAWANG,"Kav Komersial Galuh Mas, Jl. Arteri Galuh Mas, Desa Puseur
Jaya, Telukjambe Timur",0267-8417000,JAWA BARAT | KARAWANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
KLINIK PURWA MEDIKA,"Jl. Raya Tamelang No.12, Mekarjaya, Kec. Purwasari,
Kabupaten Karawang, Jawa Barat 41371",0267-433653,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
"KLINIK KANAGARA MEDICAL
CENTER","Jl Arteri KIIC, Pacific Plaza Boulevard No 68 Margakarya Teluk
Jambe Barat",8119307868,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK UTAMA INTIBIOS KARAWANG,GALUH SOHO PERUM GALUH MAS BLOK VA SUKAHARJA TELUKJAMBE TIMUR KARAWANG JAWA BARAT 41361,81818177171,JAWA BARAT | KARAWANG | LABORATORIU M | NO | YES | NO | MCU | MSIG
AUDY DENTAL KARAWANG,"Ruko Neu River Garden Jl. Arteri Galuh Mas Blok AA No.1
(Sebelah Erha Skin Clinic)",8111957039,JAWA BARAT | KARAWANG | DENTAL | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK
WESTERINDO KARAWANG","RUKO STREET FESTIVE NO 5 JL GALUH MAS RAYA NO 1
KARAWANG 41361",0267-6483143,"JAWA BARAT | KARAWANG | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
KLINIK MITRA KONDANG UTAMA,"Perumahan Kondang Gemilang, Kondangjaya, Kec. Karawang
Tim., Karawang, Jawa Barat 41371",0267-8402700,JAWA BARAT | KARAWANG | CLINIC | YES | NO | NO | CORPORATE | MSIG
BIOMEDILAB KARAWANG,"JL OTTO ISKANDAR DINATA NO 1 KARAWANG WETAN, KARAWANG TIMUR, KARAWANG JAWA BARAT 41312",0267-416972,JAWA BARAT | KARAWANG | LABORATORIU M | NO | YES | NO | MCU | MSIG
RS HASTIEN,"Jl Cikangkung Barat II RT007/RW002 R.Dengklok
UtaraKarawang Jawa Barat 41352",0267-7484888,JAWA BARAT | KARAWANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS DKH SUKATANI,"Jl Pilar Sukatani No 9 Desa Karang Sentosa Kecamatan
Karang Bahagia Jawa Barat 175320",021-85984474,JAWA BARAT | KARAWANG | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
OPTIK MELAWAI RUKO GALUH MAS,"JL. BHARATA RAYA NO. 6 KEL. SUKAHARJA KEC. TELUK JAMBE
TIMUR KAB. KARAWANG",81510465194,JAWA BARAT | KARAWANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK MELAWAI KERTABUMI KARAWANG,"Ruko Pavilion Kota Kertabumi Blok A-19 & 20, Jl. Kertabumi
Karang Indah, Kel. Karawang Kulon, Kec. Karawang Barat Jawa Barat 41311",81519896315,JAWA BARAT | KARAWANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK PRODIA
KUNINGAN",JL. AHMAD YANI NO. 39,0232-876839,"JAWA BARAT | KUNINGAN | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. SEKAR KAMULYAN,"JL. RUMAH SAKIT NO 28 LINGK. WAGE RT/RW 10/28 KEC.
CIGUGUR. KAB KUNINGAN",(0232) 873206,JAWA BARAT | KUNINGAN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. JUANDA KUNINGAN,"Jl. Ir H Juanda No. 207, Purwawinangun, Kuningan, Jawa Barat
45511",0232-876433,JAWA BARAT | KUNINGAN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK KUNINGAN EYE CENTER,Jl. Jendral Sudirman No. 150 Kuningan,0232-8881100,JAWA BARAT | KUNINGAN | CLINIC | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK SEHAT RABINZA,"JL. RT. Hardiwinangun NO. 60 Ruko Garuda Blok B I – B II
Rabinza Kel. Muara Ciujung Timur",0252-280023,JAWA BARAT | LEBAK | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS MITRA PLUMBON MAJALENGKA,"Jl. Raya Barat Ps. Prapatan No. 109, Panjalin Kidul, Kec. Sumberjaya, Kabupaten Majalengka, Jawa Barat 45455",0233-511522,JAWA BARAT | MAJALENGKA | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RSIA. LIVASYA,"Jalan Raya Timur Blok Jombol Rt 003 Rw 006 Desa Dawuan Kecamatan Dawuan, Majalengka, Jawa Barat 45453",0233-662273,JAWA BARAT | MAJALENGKA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
SILOAM HOSPITALS PURWAKARTA,JL. BUNGUR SARI NO. 1 PURWAKARTA 41181,0264-219168,JAWA BARAT | PURWAKARTA | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
KLINIK AQMA PLERED,JL. RAYA ANJUN NO. 96 PLERED,0264-270830,JAWA BARAT | PURWAKARTA | CLINIC | YES | NO | NO | CORPORATE | MSIG
"KLINIK AQMA PURWAKARTA /Balai
pengobatan umum Utama",JL. IBRAHIM SINGADILAGA NO. 14 PURWAKARTA,0264-200377,JAWA BARAT | PURWAKARTA | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK MIRACLE GROUP,KOMPLEK ANEKA JASA BLOK AII No. 9-10 KOTA BUKIT INDAH,"0264-
351366/351377",JAWA BARAT | PURWAKARTA | CLINIC | YES | NO | NO | CORPORATE | MSIG
"RS. dr. ABDUL RADJAK
PURWAKARTA",JL. RAYA BUNGURSARI NO. 36,0264-8222222,JAWA BARAT | PURWAKARTA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. AMIRA,JL. IPIK GANDAMANAH RT 05/03,"0264-
8221191/822119
2",JAWA BARAT | PURWAKARTA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
PURWAKARTA","Jl. Jendral Sudirman No.25a, Nagri Tengah, Kec. Purwakarta,
Kabupaten Purwakarta, Jawa Barat 41117",0264-8222633,"JAWA BARAT | PURWAKARTA | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. BHAKTI HUSADA II PURWAKARTA,"JL. RAYA SADANG SUBANG, Kp. KIARA DUA, Ds. CIKUMPAY, Kec. CAMPAKA","0264-
8225344/822534
5",JAWA BARAT | PURWAKARTA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSU. KARINA MEDIKA,JL BARU KP. KRAJAN RT 01/01 MARACANG BBC PURWAKARTA,0264-8220544,JAWA BARAT | PURWAKARTA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK MITRA MEDIKA CENTER,"JL. MR. DR. KUSUMAATMAJA NO.13, KEL. CIPAISAN, KEC.
PURWAKARTA",0246-8624195,JAWA BARAT | PURWAKARTA | CLINIC | YES | NO | NO | CORPORATE | MSIG
"APOTEK KIMIA FARMA
PURWAKARTA",JL. VETERAN NO.45,85888775062,JAWA BARAT | PURWAKARTA | APOTEK | YES | NO | NO | CORPORATE | MSIG
KLINIK SPESIALIS SILOAM,JL. VETERAN RT 031/004 KELURAHAN NAGRI KALER,0264-8628901,JAWA BARAT | PURWAKARTA | CLINIC | YES | YES | NO | CORPORATE | MCU | MSIG
"RS. KHUSUS BEDAH RAMA HADI
PURWAKARTA",JL RAYA SADANG-SUBANG PURWAKARTA,0264-8282295,JAWA BARAT | PURWAKARTA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"OPTIK INTERNASIONAL
PURWAKARTA",JL. VETERAN NO 33 PURWAKARTA,0264 - 8225474,JAWA BARAT | PURWAKARTA | OPTIC | YES | NO | NO | CORPORATE | MSIG
"RS. PERKEBUNAN NUSANTARA VIII
SUBANG",JL. OTISTA No 1.,0260-411632,JAWA BARAT | SUBANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
OPTIK 99 CABANG SUBANG,"JL. Otista no. 8, Soklat, Subang, Jawa Barat",0260-4240979,JAWA BARAT | SUBANG | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS INDOSEHAT 2003,"JL Raya Subang - Sadang KM 28 Kp Garu RT 12/RW 04
Cipeudeuy Subang",0260-4643496,JAWA BARAT | SUBANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. ISLAM ASSYIFA,Jl. Jenderal Sudirman No. 3,"0266-
222663/241461",JAWA BARAT | SUKABUMI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HERMINA SUKABUMI,"JL. RAYA SUKARAJA RT. 003/03, SUKARAJA",0266-6249292,JAWA BARAT | SUKABUMI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. KARTIKA KASIH,JL. JEND. A. YANI No. 18 A KOTA SUKABUMI,"0266-
6250902/625090
5",JAWA BARAT | SUKABUMI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. BHAKTI MEDICARE,JL RAYA SILIWANGI NO 186B CICURUG,0266-731555,JAWA BARAT | SUKABUMI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"RSUD. R. SYAMSUDIN, SH",Jalan Rumah Sakit No 1 RT 05 RW 04 Kelurahan Cikole Kecamatan Cikole,"0266-
225180/225181",JAWA BARAT | SUKABUMI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. DKH CIBADAK,Jl. Siliwangi No.139 Cibadak,"0266-7160071 /
232",JAWA BARAT | SUKABUMI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
APOTEK KIMIA FARMA 351,JL.RAYA SILIWANGI NO.70 CIBADAK,0266-536871,JAWA BARAT | SUKABUMI | APOTEK | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK PRODIA
SUKABUMI","Jl. Jend. Sudirman No.42 B, Benteng, Warudoyong","0266-
6226400/700","JAWA BARAT | SUKABUMI | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
PRIMAYA HOSPITAL SUKABUMI,"Jl. R.A. Kosasih No.45, Sukaraja, Kec. Sukaraja, Kabupaten
Sukabumi",0266-221166,JAWA BARAT | SUKABUMI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
"OPTIK MELAWAI CITIMALL
SUKABUMI",SUKABUMI SUPERMALL LT.DASAR NO.B 7A,0266-232 835,JAWA BARAT | SUKABUMI | OPTIC | YES | NO | NO | CORPORATE | MSIG
RSU. PAKUWON,JL. RD. DEWI SARTIKA No. 17,0261-210834,JAWA BARAT | SUMEDANG | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK PRODIA
SUMEDANG",JL. P GEUSAN ULUN NO. 111,0261-201259,"JAWA BARAT | SUMEDANG | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. JASA KARTINI,Jl. Otista No. 15,"0265-331641 /
331114",JAWA BARAT | TASIKMALAYA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
TASIKMALAYA","JL. RE. MARTADINATA NO. 9, TASIKMALAYA",0265-2353080,"JAWA BARAT | TASIKMALAYA | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
"RS. TASIK MEDIKA CITRATAMA
(TMC)",JL. KH ZAENAL MUSTOFA NO. 310 TASIKMALAYA,0265-322333,JAWA BARAT | TASIKMALAYA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
APOTEK KIMIA FARMA 195,JL. SUTISNA SENJAYA 26,0265-311225,JAWA BARAT | TASIKMALAYA | APOTEK | YES | NO | NO | CORPORATE | MSIG
RSIA. BUNDA AISYAH,"JL. RE MARTADINATA NO. 200 B KEL. CIPEDES KEC. CIPEDES
TASIKMALAYA 46133",0265-7297410,JAWA BARAT | TASIKMALAYA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HERMINA TASIKMALAYA,"JL Ir H Juanda no 7A, rt 03, RW 14, Kel Cipedes, Kec Cipedes",0265-3172525,JAWA BARAT | TASIKMALAYA | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
"RS. JANTUNG DAN PEMBULUH
DARAH TASIKMALAYA","JL. MOHAMMAD HATTA N0.155, KEL.SUKAMANAH,
KEC.CIPEDES KOTA TASIKMALAYA",0265-3172112,JAWA BARAT | TASIKMALAYA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. ST. ELISABETH PURWOKERTO,Jl. DR. ANGKA NO. 40,"0281-
625857/627384",JAWA TENGAH | BANYUMAS | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSU. ANANDA PURWOKERTO,Jl. Pemuda No 30 - Purwokerto,"0281-636417 /
631435",JAWA TENGAH | BANYUMAS | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
PURWOKERTO",Jl. S. Parman No. 946A - Purwokerto,0281-631558,"JAWA TENGAH | BANYUMAS | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. ORTHOPAEDI PURWOKERTO,JL. SOEPARJO ROESTAM 99 PURWOKERTO,0281-6844166,JAWA TENGAH | BANYUMAS | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HERMINA PURWOKERTO,"Jl. Yos Sudarso Rt 003 Rw 001 - Kel. Karanglewas lor
Purwokerto Barat",0281-7772525,JAWA TENGAH | BANYUMAS | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. JIH PURWOKERTO,"JL. KH AHMAD DAHLAN, DUSUN III, DUKUHWALUH,
KEMBARAN",0281-7779888,JAWA TENGAH | BANYUMAS | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
CEPU",Jl. Pemuda No. 41 B - Cepu,0296-422269,"JAWA TENGAH | BLORA | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. PKU MUHAMMADIYAH CEPU,JL. RONGGOLAWE NO. 137 - CEPU,0296-421727,JAWA TENGAH | BLORA | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
BOYOLALI",JL.PANDANARAN 252A BOYOLALI,0276-322985,"JAWA TENGAH | BOYOLALI | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. ISLAM FATIMAH CILACAP,JL. Ir. H. JUANDA NO 20,0282-542396,JAWA TENGAH | CILACAP | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK DR. TUTUK,JL PERINTIS KEMERDEKAAN NO. 173,"0282-545921 /
541738",JAWA TENGAH | CILACAP | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSU. SANTA MARIA CILACAP,Jl. Jend. Ahmad Yani no. 38,"0282-534859/
521725",JAWA TENGAH | CILACAP | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
CILACAP","JL. S. PARMAN No. 33, CILACAP",0282-537009,"JAWA TENGAH | CILACAP | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
OPTIK INTERNASIONAL CILACAP 1,JL. JEND. A. YANI NO.162 C - CILACAP,0282 - 533063,JAWA TENGAH | CILACAP | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. PALANG BIRU GOMBONG,"Jl. Yos Sudarso Timur, Kedungpuji, Gombong 54416,
Kebumen, Jawa Tengah.",0287-471290,JAWA TENGAH | KEBUMEN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSU PERMATA MEDIKA KEBUMEN,"Jl. Indrakila No. 17 Kebumen, Jawa Tengah",0287-3870779,JAWA TENGAH | KEBUMEN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
KLATEN",JL. PRAMUKA 44 KLATEN,0272-323677,"JAWA TENGAH | KLATEN | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. CAKRA HUSADA KLATEN,"Jalan Merbabu No.7, Gayamprit, Klaten Selatan, Gayamprit, Klaten Sel., Kabupaten Klaten, Jawa Tengah",0272-321123,JAWA TENGAH | KLATEN | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. MARDI RAHAYU KUDUS,JL. R. AGIL KUSUMADIYA 110 KUDUS,"0291-
434707/434710",JAWA TENGAH | KUDUS | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
KUDUS",JL. WACHID HASYIM NO. 75,0291-431938,"JAWA TENGAH | KUDUS | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
