nama_rumah_sakit,alamat,telp,text
"CENTRE HOSPITALIER UNIVERSITAIRE DE
MARTINIQUE","9 CS 90632 – 97261 FORT DE FRANCE, CEDEX",-,MARTINIQUE | MARTINIQUE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CLINIQUE ST PAUL,"4 RUE DE HIBISCUS, CLAIRIERE FORT DE FRANCE",-,MARTINIQUE | MARTINIQUE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CLINIQUE CHIVA,"ILOT A. NO. 542, TEVRAGH-ZEINA",-,MAURITANIA | MAURITANIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CLINIQUE KISSI,"N 745, TEVRAGH-ZEINA",-,MAURITANIA | MAURITANIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
C-CARE CLINIQUE DARNÉ,RUE GEORGES GUILBERT,-,MAURITIUS | MAURITIUS | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
C-CARE WELLKIN HOSPITAL,25 POPE HENNESSY STREET,-,MAURITIUS | MAURITIUS | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL ANGELES TIJUANA,"AV. PASEO DE LOS HÉROES 10999, ZONA RIO",-,MEXICO | MEXICO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL SAN LUCAS,"CARR. TUXTLA VILLAFLORES KM 1.5, COQUELEQUIXTAN, 29000",-,MEXICO | MEXICO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MEDPARK INTERNATIONAL HOSPITAL,UL. ANDREI DOGA 24 STREET,-,MOLDOVA | MOLDOVA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CENTRE CARDIOTHORACIQUE DE MONACO,11 BIS AVENUE D'OSTENDE,-,MONACO | MONACO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"CENTRE HOSPITALIER PRINCESSE GRACE DE
MONACO",AVENUE PASTEUR,-,MONACO | MONACO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
SONGDO HOSPITAL ULAANBAATAR,"BUILDING 67 UNIT 1, 4TH KHOROO, SUKHBAATAR DISTRIC, ULAANBAATAR",-,MONGOLIA | MONGOLIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
UNITED FAMILY INTERMED HOSPITAL,"CHINGGIS AVENUE 41, KHAN-UUL DISTRICT 15, UILDVER",-,MONGOLIA | MONGOLIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
JZU OPSTA BOLNICA BAR,PODGRAD BB,-,MONTENEGRO | MONTENEGRO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MILMEDIKA BUDVA,6 JADRANSKI PUT,-,MONTENEGRO | MONTENEGRO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"CLINIQUE MULTIDISCIPLINAIRE AL MASSIRA
AGADIR",RUE 29 AVENUE FERRIER,-,MOROCCO | MOROCCO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOPITAL PRIVE INTERNATIONAL DE CASABLANCA,"CORNERS OF RUE ABOU ISHAK CHIRAZI, AND BOULEVARD BIR ANZARANE, AND RUE BEN JILALI TAJ EDDINE, QUARTIER",-,MOROCCO | MOROCCO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CLIDIS - CLINICA DE DIAGNOSTICO E SAUDE,"AVENIDA EDUARDO MONDLANE, PREDIO EDUARDO MONDLANE, PISO 1 E 2",-,MOZAMBIQUE | MOZAMBIQUE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MAPUTO PRIVATE HOSPITAL,"RUA DO RIO INHAMIARA, SOMMERSCHIELD",-,MOZAMBIQUE | MOZAMBIQUE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MEDICLINIC SWAKOPMUND,"FRANZISKA VAN NEEL STREET, TAMARISKA",-,NAMIBIA | NAMIBIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
WELWITSCHIA HOSPITAL,"DR PUTCH HARRIS DRIVE, HERMES",-,NAMIBIA | NAMIBIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ACIBADEM INTERNATIONAL MEDICAL CENTER,100 | 1043 HP AMSTERDAM,+31 (0)20 238 8800,NETHERLANDS | AMSTERDAM | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ST ELISABETH HOSPITAL,"BREEDESTRAAT 193, WILLEMSTAD CURACAO",-,NETHERLANDS ANTILLES | NETHERLANDS ANTILLES | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ST. MAARTEN MEDICAL CENTER,"WELGELEGEN ROAD 30, CAY HILL, ST. MAARTEN",-,NETHERLANDS ANTILLES | NETHERLANDS ANTILLES | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CHT GASTON BOURRET (MEDIPOLE DE KOUTIO),110 BOULEVARD JOSEPH WANYTAN,-,NEW CALEDONIA | NEW CALEDONIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CLINIQUE KUINDO-MAGNIN,"5 RUE CONTRE-AMIRAL JOSEPH DU BOUZET, NOUVILLE, NOUMEA",-,NEW CALEDONIA | NEW CALEDONIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
AUCKLAND CITY HOSPITAL,"2 PARK ROAD, GRAFTON",-,NEW ZEALAND | NEW ZEALAND | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MANUKA STREET HOSPITAL,"36 MANUKA STREET, NELSON",-,NEW ZEALAND | NEW ZEALAND | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL METROPOLITANO VIVIAN PELLAS,KM 9 3/4  CARRETETERA MASAYA 250 OESTE,-,NICARAGUA | NICARAGUA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CLINIQUE GAMKALLEY,ROUTE DE LAC CORNICHE,-,NIGER | NIGER | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"CLINIQUE MEDICALE MAGORI - POLYCLINIQUE
MAGORI","AVENUE DE LA LIBERTÉ, ROND POINT SIXIÈME",-,NIGER | NIGER | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CEDARCREST HOSPITALS LTD,"2 SAM MBAKWE STREET, GUDU DISTRICT",-,NIGERIA | NIGERIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
DIFF HOSPITAL,"5 NO 6 UDI HILLS CLOSE, ASO DRIVE, MAITAMA",-,NIGERIA | NIGERIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
NIUE FOOU HOSPITAL,"HALAMAHAGA ROAD, FAGALILIKA",-,NIUE | NIUE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
OSLO UNIVERSITETSSYKEHUS RIKSHOSPITALET,"SOGNSVANNSVEIEN 20, 0372 OSLO",-,NORWAY | NORWAY | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
OSLO UNIVERSITY HOSPITAL - ULLEVÅL HOSPITAL,KIRKEVEIEN 166,-,NORWAY | NORWAY | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
BADR AL SAMAA -FALAJ AL QABAIL,P. C. 322,-,OMAN | OMAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
BADR AL SAMAA RUWI,P.C. 112,-,OMAN | OMAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MEMORIAL CHRISTIAN HOSPITAL,PARIS ROAD,-,PAKISTAN | PAKISTAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
SHIFA INTERNATIONAL HOSPITALS LTD.,"SECTOR H-8/4, PITRAS BUKHARI ROAD",-,PAKISTAN | PAKISTAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
BELAU NATIONAL HOSPITAL,"PO BOX 6027, ONE HOSPITAL ROAD",-,PALAU | PALAU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL CHIRIQUI S.A.,AV 3RA Y CALLE CENTRAL,-,PANAMA | PANAMA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL NACIONAL,AVENIDA CUBA / BETWEEN STREET 38 AND 39,-,PANAMA | PANAMA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
LAE INTERNATIONAL HOSPITAL LIH,"SECTION17, LOT 7 MARSINA STREET, ACT",-,PAPUA NEW GUINEA | PAPUA NEW GUINEA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
PACIFIC INTERNATIONAL HOSPITAL (PIH),"SEC 105, LOT 2, TAURAMA ROAD, 3 MILE, P.O.BOX 6103, BOROKO NCD",-,PAPUA NEW GUINEA | PAPUA NEW GUINEA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CENTRO MEDICO LA COSTA,AVENIDA GENERAL JOSÉ GERVASIO ARTIGAS 1500,-,PARAGUAY | PARAGUAY | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
SANATORIO SAN ROQUE,ELIGIO AYALA 1383 Y PAI PEREZ,-,PARAGUAY | PARAGUAY | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL CLINICO PROVIDA S.A.C.,CALLE JUAN CUGLIEVAN 168,-,PERU | PERU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ASIAN HOSPITAL AND MEDICAL CENTER,"2205 CIVIC DR, ALABANG, MUNTINLUPA, 1780 METRO MANILA",+632 8771 9000,PHILLIPINES | MANILA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CAROLINA MEDICAL CENTER WARSZAWA,UL. PORY 78,-,POLAND | POLAND | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CENTRUM MEDICOVER WROCLAW GLOBIS,POWSTAŃCÓW ŚLĄSKICH 7A,-,POLAND | POLAND | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL DA LUZ AVEIRO,"RUA DO BRASIL, 21",-,PORTUGAL | PORTUGAL | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL DE BRAGA,SETE FONTES - SAO VICTOR,-,PORTUGAL | PORTUGAL | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ASHFORD PRESBYTERIAN COMMUNITY HOSPITAL,"1451 ASHFORD AVENUE, SAN JUAN, PR",-,PUERTO RICO | PUERTO RICO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL AUXILIO MUTUO,"715 PONCE DE LEON AVE, STOP 37 ½, HATO REY, PR",-,PUERTO RICO | PUERTO RICO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
DOHA CLINIC HOSPITAL,"NEW AL MIRQAB STREET, FEREEJ AL NASR",-,QATAR | QATAR | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
TURKISH HOSPITAL,"C RING ROAD, NEW SLATA",-,QATAR | QATAR | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CENTRE HOSPITALIER OUEST RÉUNION,"IMPASSE PLAINE CHABRIER, L’ÉTANG",-,REUION | REUION | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"CENTRE HOSPITALIER UNIVERSITAIRE/CHU DE LA
REUNION","SITE FELIX GUYON BELLE PERRE, ALLEE DES TOPAZES",-,REUION | REUION | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
REGINA MARIA AVIATIEI,"FLOREASCA PARK, PIPERA ROAD, SECTION 1",-,ROMANIA | ROMANIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
REGINA MARIA BACAU,"CALEA FLOREASCA 14A, SECTOR 1",-,ROMANIA | ROMANIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
LAPINO CLINICAL HOSPITAL,"1ST USPENSKOE, LAPIN, 111",-,RUSSIA | RUSSIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MEDSI CLINIC ON POLYANKA,"STR. MALAYA POLYANKA, D. 7/7,",-,RUSSIA | RUSSIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
INTERNATIONAL DISPENSARY,"BELGIAN EMBASSY, KN 3 AVENUE",-,RWANDA | RWANDA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
KING FAISAL HOSPITAL,KG 544 STREET,-,RWANDA | RWANDA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
JAMESTOWN GENERAL HOSPITAL,"CONSTITUTION HILL, STHN 1ZZ",-,SAINT HELENA | SAINT HELENA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ALEXANDRA HOSPITAL,GOVERNMENT ROAD CHARLESTOWN,-,SAINT KITTS AND NEVIS | SAINT KITTS AND NEVIS | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MALIETOA TANUMAFILI II HOSPITAL,"TUASIVI, SAVAII",-,SAMOA | SAMOA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
TUPUA TAMASESE MEAOLE II NATIONAL HOSPITAL,IFIFI STREET,-,SAMOA | SAMOA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HOSPITAL AYRES DE MENEZES,"BAIRRO DO HOSPITAL, SÃO TOMÉ",-,SAO TOME AND PRINCIPE | SAO TOME AND PRINCIPE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
KINGDOM HOSPITAL,11671 RIYADH,-,SAUDI ARABIA | SAUDI ARABIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
TWAREAT MEDICAL CENTER,"ALFANAR MALL, AL RAWABI, KING FAISAL ROAD 1ST STREET",-,SAUDI ARABIA | SAUDI ARABIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CLINIQUE DU CAP,"12 AVENUE PASTEUR, PLATEAU",-,SENEGAL | SENEGAL | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
PLATEAU MÉDICAL - DR. MAJDI KAOUK,144 RUE JOSEPH GOMIS,-,SENEGAL | SENEGAL | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
DOM ZDRAVLJA MEDIGROUP DR CVJETKOVI¿,BALZAKOVA 44,-,SERBIA | SERBIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
DOM ZDRAVLJA PECINCI,JOVE NEGUŠEVIĆA 5-7,-,SERBIA | SERBIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"EUROMEDICAL FAMILY CLINIC, EDEN ISLAND
BRANCH","EDEN PLAZA, EDEN ISLAND",-,SEYCHELLES | SEYCHELLES | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
SEYCHELLES HOSPITAL,"MONT FLEURI, MAHE",-,SEYCHELLES | SEYCHELLES | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
AMI SIERRA LEONE (AMISL),"11A BASS STREET 3, KING HARMAN ROAD, BROOKFIELDS",-,SIERRA LEONE | SIERRA LEONE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"CHOITHRAM MEMORIAL HOSPITAL, CHOITHRAM
FOUNDATION","HILL STATION, 5, RAWDON STREET",-,SIERRA LEONE | SIERRA LEONE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON CANCER CENTER MOUNT ALVERNIA,"820 THOMSON ROAD, SINGAPORE 574623",+65 6255 0528,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON CANCER CENTRE FARRER PARK,"1 FARRER PARK STATION ROAD, #09-13 TO 20 FARRER PARK MEDICAL CENTRE, CONNEXION SINGAPORE 217562",+65 3165 5051,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON CANCER CENTRE GLENEAGLES,"6 NAPIER ROAD #05-11/12 & #05-18/19 GLENEAGLES MEDICAL CENTRE SINGAPORE
258499",+65 3165 8791,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON CANCER CENTRE MOUNT ELIZABETH,"3 MOUNT ELIZABETH #17-03/04 MT ELIZABETH MEDICAL CENTRE SINGAPORE
228510",+65 3165 8792,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON CANCER CENTRE NOVENA,"38 IRRAWADDY RD, #08-36/37/38 MT ELIZABETH NOVENA SPECIALIST CENTRE, SINGAPORE 32956",+65 3165 8814,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON CANCER CENTRE ORCHARD,3 MOUNT ELIZABETH #13-09/10 MT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,+65 3165 8813,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON HAEMATOLOGY CENTRE MOUNT ELIZABETH,"3 MOUNT ELIZABETH, #17-03/04 MEDICAL CENTRE, SINGAPORE 228510",+65 3165 8792,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON NUCLEAR MEDICINE AND PET-CT,"820 THOMSON ROAD, #01-91 MEDICAL CENTRE E, ICON CANCER CENTRE, SINGAPORE
574623",+65 6992 8649,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON RADIATION ONCOLOGY,"820 THOMSON ROAD, #01-91 MEDICAL CENTRE E, ICON CANCER CENTRE, SINGAPORE
574623",+65 6992 8648,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ICON SURGICAL ONCOLOGY CENTRE,"820 THOMSON ROAD, #02-91 MEDICAL CENTRE E, ICON CANCER CENTRE, SINGAPORE 574623",+65 6721 3470,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MOUNT ALVERNIA HOSPITAL,"820 THOMSON ROAD, SINGAPORE 574623",+65 6347 6688,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
NATIONAL UNIVERSITY HOSPITAL (NUH),5 LOWER KENT RIDGE ROAD SINGAPORE 119074,+65 6908 2222,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
SINGAPORE GENERAL HOSPITAL,OUTRAM ROAD SINGAPORE 169608,+65 6222 3322,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
NATIONAL CANCER CENTRE SINGAPORE,30 HOSPITAL BOULEVARD,6564368000,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
NATIONAL HEART CENTRE OF SINGAPORE,5 HOSPITAL DRIVE,6562223322,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
SINGAPORE NATIONAL EYE CENTER (SNEC),11 THIRD HOSPITAL AVENUE,+65 6227 7255,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
NATIONAL DENTAL CENTRE SINGAPORE,5 SECOND HOSPITAL AVENUE,+65 6222 3322,SINGAPORE | SINGAPORE | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
"NEMOCNICA AKADEMIKA LADISLAVA DÉRERA
KRAMÁRE","LIMBOVÁ 5, KRAMARE",-,SLOVAKIA | SLOVAKIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
NEMOCNICA RU¿INOV,RUŽINOVSKÁ 6,-,SLOVAKIA | SLOVAKIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HARGEISA INTERNATIONAL HOSPITAL,"AIRPORT ROAD, HARGEISA",-,SOMALIA | SOMALIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
PUNTLAND HOSPITAL,BOOSASOO,-,SOMALIA | SOMALIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
MEDICLINIC SOUTH AFRIKA,"25 DU TOIT STREET STELLENBOSCH, 7600",+27 21 809 6500,SOUTH AFRICA | STELLENBOSCH | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
SEOUL NATIONAL UNIVERSITY HOSPITAL (SNUH),"101 DAEHAK-RO, JONGNO DISTRICT, SEOUL, SOUTH KOREA",+82 1588-5700,SOUTH KOREA | SEOUL | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"HOSPITAL UNIVERSITARIO FUNDACIÓN JIMÉNEZ
DÍAZ","AV. DE LOS REYES CATÓLICOS, 2, MONCLOA - ARAVACA, 28040 MADRID, SPAIN",+34 915 50 48 00,SPAIN | MADRID | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HEALTH AID AHANGAMA SRI LANKA,"GOVIYAPANA, AHANGAMA 80650, SRI LANKA","+94 772262234, +94
763902100",SRI LANKA | AHANGAMA | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
HEALTH AID HIKKADUWA SRI LANKA,"NARIGAMA, HIKKADUWA 80240, SRI LANKA","+94 772262234, +94
763902100",SRI LANKA | HIKKADUWA | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
AMI SOUTH SUDAN (AMISS),"ASPEN COMPOUND, INDIAN EMBASSY ROAD, THONGPING PLOT 540, BLOCK 3",-,SUDAN | SUDAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"MEDICAL RESPONSE FOR DIPLOMATIC CORPS
INT. (MRDC)","NIMRA TALATA, PLOT 3",-,SUDAN | SUDAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ACADEMISCH ZIEKENHUIS PARAMARIBO - AZP,"FLUSTRAAT, PARAMARIBO",-,SURINAME | SURINAME | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
SWAZICO MEDICS 911,EMPHALWINI MALL,-,SWAZILAND | SWAZILAND | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
THE MANZINI CLINIC (TCG),LUGAGAGENI STREET,-,SWAZILAND | SWAZILAND | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CITY SJUKHUSET+7,LILLA BADHUSGATAN 2,-,SWEDEN | SWEDEN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"SKANES UNIVERSITY HOSPITAL MALMÖ - SKANES
UNIVERSI","GETINGEVÄGEN 4, INGA MARIE NILSSONS GATA 10",-,SWEDEN | SWEDEN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
HIRSLANDEN KLINIK BEAU-SITE BERN,"SCHÄNZLIHALDE 11, 3013 BERN, SWITZERLAND",+41 31 335 33 33,SWITZERLAND | BERN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
NATIONAL TAIWAN UNIVERSITY HOSPITAL,"NO. 7, ZHONGSHAN S RD, ZHONGZHENG DISTRICT, TAIPEI CITY, TAIWAN 100",+886 2 2312 3456,TAIWAN | TAIPEI CITY | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
PROSPECT CLINIC,"33, SANOI STREET",-,TAJIKISTAN | TAJIKISTAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
SHIFO MEDICAL CENTER,DRUZHBY NARODOV STREET 106,-,TAJIKISTAN | TAJIKISTAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
AMPOLA TASAKHTAA HOSPITAL,"VICTORIA STREET, VUGA ROAD, STONE TOWN",-,TANZANIA | TANZANIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
ZANAID CLINIC / STONETOWN MEDICAL CLINIC,"ON CHUKWANI ROAD, MBWENI",-,TANZANIA | TANZANIA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
BANGKOK HOSPITAL (BMC),"2 SOI SOONVIJAI 7, NEW PETCHBURI RD., HUAYKWANG, BANGKOK 10310 THAILAND",+662 310 3000 or 1719,THAILAND | BANGKOK | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
BANGKOK HOSPITAL PHUKET,"2-1 HONGYOK UTIS ROAD, MUANG DISTRICT, PHUKET, 83000, THAILAND",6676254425,THAILAND | PHUKET | TIDAK DIKENAKAN COPAYMENT | CASHLESS AND REIMBURSMENT | Manulife
STAMFORD MEDICAL LDA,"RUA MARTIRES DA PATRIA, MANDARIM",-,TIMOR-LESTE | TIMOR-LESTE | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
CLINIQUE BIASA,"30 RUE PASTEUR BAETA, COMMUNI 1, NYEKONAKPOE",-,TOGO | TOGO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
NATIONAL HOSPITAL VAIOLA,"3 TAUFA'AHAU ROAD, PO BOX 59, NUKU'ALOFA, TONGA",-,TONGA | TONGA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
UNIVERSAL CLINIC dan PHARMACY FANGA,"TONGILAVA PLAXA, TAUFA'AHAU ROAD, FANGA",-,TONGA | TONGA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"RYAN ABRAHAM MD - SERPENTINE ROAD FAMILY
CARE","4 SERPENTINE ROAD, ST CLAIR",-,TRINIDAD & TOBAGO | TRINIDAD & TOBAGO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
